TZSAZON_ID,HATKEZD,HATVEGE,NEV
13606,2007-10-20,2012-12-31,GÖNC VÁROS ÖNKORMÁNYZATA POLGÁRMESTERI HIVATALA
13607,2007-10-20,2013-02-28,INÁNCS KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13608,2007-10-20,2012-12-31,MÉRA POLGÁRMESTERI HIVATAL
13609,2007-10-20,2012-12-31,SZALASZEND KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
1361,2007-10-20,3999-12-31,INTÉZMÉNYEK GAZDASÁGI HIVATALA
13610,2007-10-20,2013-02-28,SZIKSZÓ VÁROS ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13611,2007-10-20,2009-06-30,HEJŐBÁBA KÖZSÉG POLGÁRMESTERI HIVATALA
13611,2009-07-01,2011-06-30,HEJŐBÁBA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13612,2007-10-20,2013-01-31,MEZŐCSÁT VÁROS ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13613,2007-10-20,2012-12-31,TISZATARJÁN KÖZSÉG POLGÁRMESTERI HIVATAL
13614,2007-10-20,2011-12-31,BÜKKÁBRÁNY KÖZSÉG POLGÁRMESTERI HIVATALA
13615,2007-10-20,2007-12-31,MEZŐNYÁRÁD KÖZSÉG POLGÁRMESTERI HIVATALA
13615,2008-01-01,2013-02-28,MEZŐNYÁRÁD KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13616,2007-10-20,2009-06-30,SÁLY KÖZSÉG POLGÁRMESTERI HIVATALA
13616,2009-07-01,2012-12-31,SÁLY KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13617,2007-10-20,2012-12-31,SZENTISTVÁN NAGYKÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13618,2007-10-20,2007-12-31,SZOMOLYA KÖZSÉG POLGÁRMESTERI HIVATALA
13618,2008-01-01,2012-12-31,SZOMOLYA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13619,2007-10-20,2012-12-31,TARD KÖZSÉG POLGÁRMESTERI HIVATALA
1362,2007-10-20,2013-07-10,KOMÁROM VÁROS KÉPVISELŐ-TESTÜLETE POLGÁRMESTERI HIVATALA
1362,2013-07-11,3999-12-31,KOMÁROMI  POLGÁRMESTERI HIVATAL
13620,2007-10-20,2012-12-31,TIBOLDDARÓC KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13621,2007-10-20,2009-12-31,VATTA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13622,2007-10-20,2009-06-30,ALACSKA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13622,2009-07-01,2012-12-31,ALACSKA KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13623,2007-10-20,2012-12-31,BÜKKARANYOS KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13624,2007-10-20,2012-12-31,FELSŐZSOLCA VÁROS ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL
13625,2007-10-20,2012-12-31,GESZTELY KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13626,2007-10-20,2012-12-31,HERNÁDNÉMETI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13627,2007-10-20,2012-12-31,KISGYŐR KÖZSÉG POLGÁRMESTERI HIVATAL
13628,2007-10-20,2013-01-31,ÓNOD KÖZSÉG POLGÁRMESTERI HIVATALA
13629,2007-10-20,2009-06-30,SAJÓKERESZTÚR KÖZSÉG POLGÁRMESTERI HIVATALA
13629,2009-07-01,2013-01-31,SAJÓKERESZTÚR ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
1363,2007-10-20,3999-12-31,SELYE JÁNOS KÓRHÁZ
13630,2007-10-20,2012-12-31,BÁNHORVÁTI KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13631,2007-10-20,2013-03-31,BÁNRÉVE KÖZSÉGI POLGÁRMESTERI HIVATAL
13632,2007-10-20,2009-12-31,DOMAHÁZA KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA
13633,2007-10-20,2009-10-26,PUTNOK VÁROS POLGÁRMESTERI HIVATALA
13633,2009-10-27,2013-02-28,PUTNOK VÁROS POLGÁRMESTERI HIVATAL
13634,2007-10-20,2012-12-31,SÁTA KÖZSÉG ÖNKORMÁNYZATA POLGÁRMESTERI HIVATAL
13635,2007-10-20,2009-06-30,BODROGHALOM KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL
13635,2009-07-01,2013-01-31,BODROGHALOM KÖZSÉG POLGÁRMESTERI HIVATALA
13636,2007-10-20,2013-01-14,HOLLÓHÁZA ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13637,2007-10-20,2013-01-14,KARCSA KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13638,2007-10-20,2013-01-31,KENÉZLŐ KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13639,2007-10-20,2013-02-28,RICSE NAGYKÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL
1364,2007-10-20,2013-05-09,OROSZLÁNY VÁROS ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA
1364,2013-05-10,3999-12-31,OROSZLÁNYI POLGÁRMESTERI HIVATAL
13640,2007-10-20,2013-01-31,TISZAKARÁD KÖZSÉGI POLGÁRMESTERI HIVATAL
13641,2007-10-20,2011-08-31,TOLCSVA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13642,2007-10-20,2011-08-31,VAJDÁCSKA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13643,2007-10-20,2013-03-07,BEKECS KÖZSÉG POLGÁRMESTERI HIVATALA
13643,2013-03-08,2013-03-31,BEKECSI POLGÁRMESTERI HIVATAL
13644,2007-10-20,2013-02-28,BODROGKERESZTÚR KÖZSÉG POLGÁRMESTERI HIVATALA
13645,2007-10-20,2012-12-31,ERDŐBÉNYE KÖZSÉGI POLGÁRMESTERI HIVATAL
13646,2007-10-20,2013-03-31,LEGYESBÉNYE KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL
13647,2007-10-20,2010-12-31,MÁD KÖZSÉGI POLGÁRMESTERI HIVATAL
13648,2007-10-20,2009-06-30,MEGYASZÓ KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI  HIVATAL
13648,2009-07-01,2013-01-31,MEGYASZÓ KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI  HIVATALA
13649,2007-10-20,2013-02-28,MONOK KÖZSÉGI  ÖNKORMÁNYZAT POLGÁRMESTERI  HIVATALA
1365,2007-10-20,2013-10-02,ALMÁSFÜZITŐ KÖZSÉGI POLGÁRMESTERI HIVATAL
1365,2013-10-03,3999-12-31,ALMÁSFÜZITŐI POLGÁRMESTERI HIVATAL
13650,2007-10-20,2013-02-28,PRÜGY KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13651,2007-10-20,2010-12-31,RÁTKA KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL
13652,2007-10-20,2013-02-28,TARCAL KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13653,2007-10-20,2013-03-31,TOKAJ VÁROS POLGÁRMESTERI HIVATALA
13654,2007-10-20,2007-12-31,GAZDASÁGI MŰSZAKI ELLÁTÓ ÉS SZOLGÁLTATÓ SZERVEZET SAJÓBÁBONY
13655,2007-10-20,2012-12-31,MEZŐKÖVESD VÁROS ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13656,2005-06-30,2005-06-30,GYERMEKOTTHON
13657,2007-10-20,2011-03-31,BORSOD-ABAÚJ-ZEMPLÉN MEGYEI ÖNKORMÁNYZAT ÁPOLÓ-GONDOZÓ OTTHONA
13658,2007-10-20,2007-12-31,BORSOD-ABAÚJ-ZEMPLÉN MEGYEI ÖNKORMÁNYZAT IDŐSEK MENTÁLHIGIÉNES OTTHONA
13659,2007-10-20,2011-03-31,BORSOD-ABAÚJ-ZEMPLÉN MEGYEI ÖNKORMÁNYZAT IDŐSEK OTTHONA
1366,2007-10-20,2013-09-19,ÁCS VÁROS POLGÁRMESTERI HIVATAL
1366,2013-09-20,3999-12-31,ÁCSI  POLGÁRMESTERI HIVATAL
13660,2007-10-20,2011-03-31,BORSOD-ABAÚJ-ZEMPLÉN MEGYEI ÖNKORMÁNYZAT PSZICHIÁTRIAI OTTHONA
13661,2007-10-20,2011-03-31,BORSOD-ABAÚJ-ZEMPLÉN MEGYEI ÖNKORMÁNYZAT PSZICHIÁTRIAI OTTHONA
13662,2007-10-20,2011-03-31,BORSOD-ABAÚJ-ZEMPLÉN MEGYEI ÖNKORMÁNYZAT FOGYATÉKOSOK OTTHONA
13663,2007-10-20,2011-03-31,BORSOD-ABAÚJ-ZEMPLÉN MEGYEI ÖNKORMÁNYZAT PSZICHIÁTRIAI OTTHONA
13664,2005-08-31,2005-08-31,"ILLYÉS GYULÁNÉ ÁLTALÁNOS ISKOLA, ELŐKÉSZITŐ SZAKISKOLA, DIÁKOTTHON ÉS GYERMEKOTTHON"
13665,2007-10-20,2011-07-31,"ÓVODA, ÁLTALÁNOS ISKOLA, KÉSZSÉGFEJLESZTŐ SPECIÁLIS SZAKISKOLA ÉS DIÁKOTTHON"
13665,2011-08-01,2011-12-31,"BORSOD-ABAÚJ-ZEMPLÉN MEGYEI ÖNKORMÁNYZAT ÓVODA, ÁLTALÁNOS ISKOLA, ELŐKÉSZÍTŐ, SPECIÁLIS SZAKISKOLA, KOLLÉGIUM ÉS EGYSÉGES GYÓGYPEDAGÓGIAI MÓDSZERTANI INTÉZMÉNY"
13665,2012-01-01,2013-03-31,"BORSOD-ABAÚJ-ZEMPLÉN MEGYEI ÓVODA, ÁLTALÁNOS ISKOLA, ELŐKÉSZÍTŐ, SPECIÁLIS SZAKISKOLA, KOLLÉGIUM ÉS EGYSÉGES GYÓGYPEDAGÓGIAI MÓDSZERTANI INTÉZMÉNY"
13666,2007-10-20,2011-07-31,"MOZGÁSJAVÍTÓ ÁLTALÁNOS ISKOLA,  ELŐKÉSZÍTŐ SZAKISKOLA ÉS DIÁKOTTHON"
13667,2007-10-20,2011-07-31,"ÁLTALÁNOS ISKOLA,  ELŐKÉSZÍTŐ SZAKISKOLA ÉS DIÁKOTTHON"
13668,2007-10-20,2011-07-31,"ÁLTALÁNOS ISKOLA, SPECIÁLIS SZAKISKOLA ÉS DIÁKOTTHON"
13669,2005-06-30,2005-06-30,GYERMEKOTTHON ÉS LAKÁSOTTHONOK
1367,2007-10-20,3999-12-31,ÁCSTESZÉR KÖZSÉG  ÖNKORMÁNYZATA
13670,2005-06-30,2005-06-30,GYERMEK ÉS LAKÁSOTTHON
13671,2005-06-30,2005-06-30,GYERMEKOTTHON ÉS ÁLTALÁNOS ISKOLA
13672,2005-06-30,2005-06-30,GYERMEK ÉS LAKÁSOTTHON
13673,2005-06-30,2005-06-30,BORSOD-ABAÚJ-ZEMPLÉN MEGYEI TERÜLETI GYERMEKVÉDELMI SZAKSZOLGÁLAT
13674,2007-10-20,2011-07-31,TOKAJI MEZŐGAZDASÁGI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM
13675,2007-10-20,2008-06-30,IZSÓ MIKLÓS GIMNÁZIUM ÉS SZAKKÉPZŐ ISKOLA
13675,2008-07-01,2011-08-31,"EDELÉNYI GIMNÁZIUM, SZAKKÉPZŐ ÉS ÁLTALÁNOS ISKOLA, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉMÉNY ÉS NAPKÖZIOTTHONOS ÓVODA"
13676,2005-06-30,2005-06-30,VÁCI MIHÁLY GIMNÁZIUM ÉS SZAKKÖZÉPISKOLA
13677,2005-08-01,2005-08-01,KISS JÓZSEF GIMNÁZIUM ÉS KÖZGAZDASÁGI SZAKKÖZÉPISKOLA
13678,2007-06-30,2007-06-30,BOCSKAI ISTVÁN GIMNÁZIUM ÉS KÖZG.SZAKKÖZÉPISK.EGYS.PADAGÓGIAI SZAKSZ. ÉS SZAKMAI SZOLGÁLTATÓ
13679,2007-10-20,2012-07-22,"SZEPSI CSOMBOR MÁRTON GIMNÁZIUM, SZAKKÉPZŐ, ÁLTALÁNOS ISKOLA, KÖNYVTÁR, EGYSÉGES PEDAGÓGIAI SZAKSZOLGÁLAT ÉS ALAPFOKÚ MŰVÉSZETI ISKOLA"
13679,2012-07-23,2012-12-31,"SZEPSI CSOMBOR MÁRTON GIMNÁZIUM, SZAKKÉPZŐ, ÁLTALÁNOS ISKOLA, EGYSÉGES PEDAGÓGIAI SZAKSZOLGÁLAT"
1368,2007-10-20,3999-12-31,BAKONYSÁRKÁNY KÖZSÉGI ÖNKORMÁNYZAT
13680,2007-10-20,2011-07-31,"SERÉNYI BÉLA GIMNÁZIUM, MEZŐGAZDASÁGI SZAKKÖZÉPISKOLA ÉS KOLLÉGIUM"
13681,2007-10-20,2011-07-31,ABAÚJSZÁNTÓI MEZŐGAZDASÁGI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM
13682,2007-10-20,2011-07-31,SZERENCSI SZAKKÉPZŐ ISKOLA
13682,2011-08-01,2011-12-31,BORSOD-ABAÚJ-ZEMPLÉN MEGYEI ÖNKORMÁNYZAT SZERENCSI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM
13682,2012-01-01,2013-03-31,BORSOD-ABAÚJ-ZEMPLÉN MEGYEI SZERENCSI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM
13683,2007-10-20,2011-07-31,PATTANTYÚS-ÁBRAHÁM GÉZA SZAKKÉPZŐ ISKOLA
13684,2007-10-20,2012-12-31,SZENT LÁSZLÓ GIMNÁZIUM ÉS KÖZGAZDASÁGI SZAKKÖZÉPISKOLA
13685,2007-10-20,2012-12-31,KÖLCSEY FERENC KÖRZETI ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY
13686,2007-10-20,2012-12-31,BAYER RÓBERT VÁROSI KOLLÉGIUM ÉS ÉLELMEZÉSI KÖZPONT
13687,2005-08-01,2005-08-01,KISS JÓZSEF KÖZÖSSÉGI HÁZ ÉS KÖNYVTÁR
13688,2007-10-20,2009-03-31,ALMÁSI BALOGH PÁL KÓRHÁZ
13689,2005-06-30,2005-06-30,ADY ENDRE KÖZÉPISKOLAI KOLLÉGIUM
1369,2007-10-20,2013-02-24,POLGÁRMESTERI HIVATAL BÁBOLNA
1369,2013-02-25,3999-12-31,BÁBOLNAI KÖZÖS ÖNKORMÁNYZATI HIVATAL
13690,2005-06-30,2005-06-30,JÓZSEF ATTILA GIMNÁZIUM ÉS EGÉSZSÉGÜGYI SZAKKÖZÉPISKOLA
13691,2005-06-30,2005-06-30,BRÓDY IMRE SZAKKÖZÉPISKOLA
13692,2005-06-30,2005-06-30,GÁBOR ÁRON SZAKKÉPZŐ ISKOLA
13693,2005-06-30,2005-06-30,KÖZÉPISKOLAI ÉS SZLOVÁK NEMZETISÉGI KOLLÉGIUM
13694,2007-10-20,2011-07-31,SZEPSI LACZKÓ MÁTÉ MEZŐGAZDASÁGI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM
13695,2007-10-20,2011-07-31,TREFORT ÁGOSTON SZAKKÉPZŐ ISKOLA
13696,2007-10-20,2011-08-31,V. ISTVÁN KÖZGAZDASÁGI ÉS INFORMATIKAI SZAKKÖZÉPISKOLA
13697,2007-10-20,2008-07-01,VÁSÁRHELYI PÁL ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT
13698,2007-10-20,2009-02-28,VÁROSI KÓRHÁZ
13699,2007-10-20,2011-07-31,SURÁNYI ENDRE SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM
13699,2011-08-01,2011-12-31,"BORSOD-ABAÚJ-ZEMPLÉN MEGYEI ÖNKORMÁNYZAT SURÁNYI ENDRE GIMNÁZIUM, SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM"
13699,2012-01-01,2013-03-31,"BORSOD-ABAÚJ-ZEMPLÉN MEGYEI SURÁNYI ENDRE GIMNÁZIUM, SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM"
137,2007-10-20,3999-12-31,AGGTELEKI NEMZETI PARK IGAZGATÓSÁG
1370,2007-10-20,3999-12-31,BÁRSONYOS KÖZSÉG ÖNKORMÁNYZATA
13700,2007-10-20,2011-07-31,DEÁK FERENC SZAKKÉPZŐ ÉS MŰVÉSZETI SZAKKÖZÉPISKOLA
13701,2007-10-20,2011-08-30,SÁGVÁRI ENDRE GIMNÁZIUM
13702,2007-10-20,2011-07-31,"JÓKAI MÓR GIMNÁZIUM, SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM"
13703,2007-10-20,2008-06-30,VÁROSI ÖNKORMÁNYZAT VÁROSGONDNOKSÁG
13704,2004-08-01,2004-08-01,MUNKÁCSY MIHÁLY ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT
13705,2007-10-20,2007-12-31,DESZK KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL
13705,2008-01-01,2013-02-28,DESZK KÖZSÉG POLGÁRMESTERI HIVATALA
13706,2007-10-20,2008-12-31,TISZASZIGET KÖZSÉG ÖNKORMÁNYZAT
13706,2009-01-01,2013-02-28,TISZASZIGET KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13707,2007-10-20,2013-01-31,SÁNDORFALVA VÁROSI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13708,2007-06-30,2007-06-30,PALLAVICINI SÁNDOR ÁLTALÁNOS ISKOLA
13709,2007-10-20,2011-08-14,RUZSA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL
13709,2011-08-15,2013-02-28,RUZSA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
1371,2007-10-20,2009-06-30,POLGÁRMESTERI HIVATAL
1371,2009-07-01,2013-10-28,VÁROSI POLGÁRMESTERI HIVATAL KISBÉR
1371,2013-10-29,3999-12-31,KISBÉRI POLGÁRMESTERI HIVATAL
13710,2004-12-31,2004-12-31,ÁDÁM JENŐ ÁLTALÁNOS ÉS ALAPFOKÚ MŰVÉSZETI ISKOLA
13711,2007-10-20,2013-02-28,CSENGELE KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL
13712,2007-10-20,2012-04-30,KÜBEKHÁZA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13713,2007-06-30,2007-06-30,ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT
13714,2007-10-20,2013-02-28,PUSZTAMÉRGES KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL
13715,2007-08-31,2007-08-31,ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT
13716,2007-10-20,2013-02-28,PUSZTASZER KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL
13717,2004-07-01,2004-07-01,ÁLTALÁNOS ISKOLA RÖSZKE
13718,2007-06-30,2007-06-30,ÁLTALÁNOS ÉS ALAPFOKÚ MŰVÉSZETI ISKOLA
13719,2007-10-20,2013-01-31,NAGYMÁGOCS NAGYKÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
1372,2007-10-20,3999-12-31,BAJÓT KÖZSÉG ÖNKORMÁNYZATA
13720,2007-10-20,2012-12-31,SZEGVÁR NAGYKÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13721,2007-10-20,2012-12-31,TÖMÖRKÉNY KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13722,2007-10-20,2012-12-31,FELGYŐ KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13723,2007-10-20,2012-12-31,MÁRTÉLY KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13724,2007-10-20,2013-02-28,MAGYARCSANÁD KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA
13725,2007-10-20,2011-06-30,PITVAROS KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13726,2007-10-20,2009-06-30,CSANÁDPALOTA NAGYKÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13726,2009-07-01,2013-02-28,CSANÁDPALOTA VÁROSI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13727,2007-10-20,2012-12-31,HÓDMEZŐVÁSÁRHELY MEGYEI JOGÚ VÁROS ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL
13728,2007-10-20,2012-12-31,SZENTES VÁROS ÖNKORMÁNYZATA POLGÁRMESTERI HIVATAL
13729,2007-10-20,2011-05-01,CSONGRÁD VÁROS ÖNKORMÁNYZAT VÁROSGONDNOKSÁGA
1373,2007-10-20,2008-12-30,CSOLNOK KÖZSÉG POLGÁRMESTERI HIVATALA
1373,2008-12-31,3999-12-31,CSOLNOK KÖZSÉG ÖNKORMÁNYZATA
13730,2007-10-20,2009-03-31,DR. SZARKA ÖDÖN EGYESÍTETT EGÉSZSÉGÜGYI INTÉZMÉNY
13731,2007-07-31,2007-07-31,BATSÁNYI JÁNOS GIMNÁZIUM SZAKKÖZÉPISKOLA ÉS KOLLÉGIUM
13732,2007-07-31,2007-07-31,"BÁRSONY ISTVÁN MEZŐGAZDASÁGI SZAKKÖZÉPISKOLA, SZAKISKOLA ÉS KOLLÉGIUM"
13733,2007-10-20,2013-03-31,ZSOLDOS FERENC KÖZÉPISKOLA ÉS SZAKISKOLA
13734,2006-06-30,2006-06-30,HÓDMEZŐVÁSÁRHELY MEGYEI JOGÚ VÁROS KOVÁCS-KÜRY IDŐSKORÚAK OTTHONA
13735,2007-10-20,2008-08-31,"BARTHA JÁNOS KERTÉSZETI SZAKKÉPZŐ ISKOLA, SZENTES"
13736,2007-10-20,2007-12-31,CSONGRÁD MEGYEI ÖNKORMÁNYZAT MAROS MENTI IDÖSEK OTTHONA
13737,2007-07-31,2007-07-31,ERDEI FERENC KERESKEDELMI ÉS KÖZGAZDASÁGI SZAKKÖZÉPISKOLA ÉS KOLLÉGIUM
13738,2007-10-20,2013-01-31,DR. DIÓSSZILÁGYI SÁMUEL KÓRHÁZ-RENDELŐINTÉZET
13739,2007-10-20,2007-12-31,CSONGRÁD MEGYEI ÖNKORMÁNYZAT PSZICHIÁTRIAI ÁPOLÓ OTTHONA
1374,2007-10-20,3999-12-31,DÁG KÖZSÉG ÖNKORMÁNYZATA
13740,2007-10-20,2010-06-30,HORVÁTH MIHÁLY GIMNÁZIUM ÉS SZAKKÉPZŐ ISKOLA
13740,2010-07-01,2013-03-31,HORVÁTH MIHÁLY GIMNÁZIUM
13741,2007-07-31,2007-07-31,"BOROS SÁMUEL SZAKKÖZÉPISKOLA, SZAKISKOLA"
13742,2007-10-20,2012-12-31,TERNEY BÉLA KOLLÉGIUM
13743,2007-10-20,2013-06-30,VÁROSELLÁTÓ INTÉZMÉNY
13744,2007-07-31,2007-07-31,"POLLÁK ANTAL MŰSZAKI SZAKKÖZÉPISKOLA, SZAKISKOLA"
13745,2007-10-20,2011-04-30,MŰVELŐDÉSI KÖZPONT ÉS VÁROSI GALÉRIA
13746,2007-07-31,2007-07-31,"SÁGHY MIHÁLY SZAKKÉPZŐ ISKOLA, KÖZÉPISKOLA ÉS KOLLÉGIUM"
13747,2007-10-20,2007-12-31,CSONGRÁD MEGYEI ÖNKORMÁNYZAT IDŐSEK OTTHONA
13748,2007-10-20,2007-12-31,CSONGRÁD MEGYEI ÖNKORMÁNYZAT IDŐSEK OTTHONA
13749,2007-10-20,2007-12-31,CSONGRÁD MEGYEI ÖNKORMÁNYZAT KASTÉLYOTTHONA
1375,2007-10-20,2013-05-12,DOROG VÁROS POLGÁRMESTERI HIVATALA
1375,2013-05-13,3999-12-31,DOROGI POLGÁRMESTERI HIVATAL
13750,2007-10-20,2007-12-31,CSONGRÁD MEGYEI ÖNKORMÁNYZAT ÁPOLÓ OTTHONA
13751,2007-10-20,2011-05-01,CSONGRÁD MEGYEI ÖNKORMÁNYZAT PSZICHIÁTRIAI OTTHONA
13752,2007-10-20,2013-03-31,"BEDŐ ALBERT KÖZÉPISKOLA, ERDÉSZETI SZAKISKOLA ÉS KOLLÉGIUM"
13753,2007-10-20,2011-08-01,"PÁPAY ENDRE ÓVODA, ÁLTALÁNOS ISKOLA, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY, SZAKISKOLA, DIÁKOTTHON, GYERMEKOTTHON ÉS EGYSÉGES GYÓGYPEDAGÓGIAI MÓDSZERTANI INTÉZMÉNY"
13754,2007-07-31,2007-07-31,"KLÚG PÉTER ÓVODA, ÁLTALÁNOS ISKOLA, SZAKISKOLA, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY, SZAKISKOLA, DIÁKOTTHON ÉS EGYSÉGES GYÓGYPEDAGÓGIAI MÓDSZERTANI INTÉZMÉNY"
13755,2007-10-20,2012-09-30,CSONGRÁD MEGYEI LEVÉLTÁR
13756,2004-07-01,2004-07-01,DEREKEGYHÁZI ÁLTALÁNOS ISKOLA ÉS ÓVODA
13757,2007-10-20,2007-12-31,CSONGRÁD MEGYEI ÖNKORMÁNYZAT VAKOK OTTHONA
13758,2004-12-31,2004-12-31,ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT
13759,2004-12-31,2004-12-31,ÁLTALÁNOS HUMÁN KÖZPONT
1376,2007-10-20,3999-12-31,KINCSTÁRI SZERVEZET
13760,2007-10-20,2008-08-30,MÁRTÉLY KÖZSÉGI ÖNKORMÁNYZAT ÁLTALÁNOS MŰVELŐDÉSI KÖZPONTJA
13760,2008-08-31,2011-08-30,SZEGVÁR - MÁRTÉLY ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT
13761,2007-10-20,2013-02-28,ÖTTÖMÖS KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL
13762,2007-10-20,2008-12-31,ÚJSZENTIVÁN KÖZSÉGI ÖNKORMÁNYZAT
13762,2009-01-01,2013-02-28,ÚJSZENTIVÁN KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
13763,2007-10-20,2011-06-30,NAGYÉR KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA
13764,2007-10-20,2008-07-01,NAPKÖZI OTTHONOS ÓVODA
13765,2005-01-01,2005-01-01,NAGYMÁGOCS NAGYKÖZSÉG GONDOZÁSI KÖZPONTJA
13766,2007-10-20,2008-02-29,JÓZSEF ATTILA MŰVELŐDÉSI HÁZ
13767,2005-12-31,2005-12-31,FÁBIÁNSEBESTYÉN ÉS EPERJES KÖZSÉGEK ÖNKORMÁNYZATAINAK KÖRJEGYZŐSÉGE
13768,2007-10-20,2013-02-28,FÖLDEÁK-ÓFÖLDEÁK KÖZSÉGEK KÖRJEGYZŐSÉGI HIVATALA
13769,2007-06-30,2007-06-30,HÓDMEZŐVÁSÁRHELY MEGYEI JOGÚ VÁROS SZOCIÁLIS FOGLALKOZTATÓJA
