TZSAZON_ID,AJTO,CIMTIP,CTELEP,EPULET,HATKEZD,HATVEGE,HAZSZ,IRSZ,KOZTJ,KOZTN,LEPCSOHAZ,ORSZ,PF,SZINT
5452,,SZ,Szigethalom,,2009-07-01,3999-12-31,59,2315,01,József A.,,HU,,
5453,,SZ,Szigethalom,,2007-10-20,2009-06-30,37-39,2315,01,József Attila,,HU,,
5453,,SZ,Szigethalom,,2009-07-01,2013-10-03,149/a,2315,01,Rákóczi F.,,HU,,
5453,,SZ,Szigethalom,,2013-10-04,3999-12-31,147,2315,01,Rákóczi F.,,HU,,
5454,,SZ,Taksony,,2007-10-20,2008-06-30,89,2335,02,Fő,,HU,,
5454,,SZ,Taksony,,2008-07-01,2009-06-30,87,2335,02,Fő,,HU,,
5454,,SZ,Taksony,,2009-07-01,3999-12-31,89,2335,02,Fő,,HU,,
5455,,SZ,Taksony,,2007-10-20,2008-08-31,7,2335,05,Baross,,HU,,
5455,,SZ,Taksony,,2008-09-01,3999-12-31,1,2335,05,Szent Anna,,HU,,
5456,,SZ,Budakalász,,2007-10-20,3999-12-31,1,2011,01,Mályva,,HU,,
5457,,SZ,Budakalász,,2007-10-20,3999-12-31,3,2011,02,Pomázi,,HU,,
5458,,SZ,Budakalász,,2007-10-20,3999-12-31,10,2011,01,Budai,,HU,,
5459,,SZ,Dunabogdány,,2007-10-20,2011-03-30,2-4,2023,01,Óvoda,,HU,,
5459,,SZ,Dunabogdány,,2011-03-31,3999-12-31,2-4,2023,01,Óvoda,,HU,,
546,,SZ,Kunfehértó,,2007-10-20,3999-12-31,8,6413,05,Szabadság,,HU,,
5460,,SZ,Dunabogdány,,2007-10-20,3999-12-31,76,2023,01,Kossuth Lajos,,HU,,
5461,,SZ,Kisoroszi,,2007-10-20,2009-06-30,140,2024,01,Széchenyi,,HU,,
5461,,SZ,Kisoroszi,,2009-07-01,3999-12-31,140,2024,02,Széchenyi,,HU,,
5462,,SZ,Leányfalu,,2007-10-20,3999-12-31,9-13,2016,01,Szent Imre herceg,,HU,,
5463,,SZ,Leányfalu,,2007-10-20,2008-05-27,124/a,2016,01,Móricz Zsigmond,,HU,,
5463,,SZ,Leányfalu,,2008-05-28,3999-12-31,124/a,2016,02,Móricz Zsigmond,,HU,,
5464,,SZ,Pilisszántó,,2007-10-20,3999-12-31,86,2095,01,Kossuth Lajos,,HU,,
5465,,SZ,Pilisszentkereszt,,2007-10-20,3999-12-31,7/F,2098,01,Forrás,,HU,,
5466,,SZ,Pilisszentlászló,,2007-10-20,2009-06-30,3,2009,05,Szabadság,,HU,,
5466,,SZ,Pilisszentlászló,,2009-07-01,3999-12-31,2,2009,01,Béke,,HU,,
5467,,SZ,Pócsmegyer,,2007-10-20,3999-12-31,26,2017,01,Táncsics,,HU,,
5468,,SZ,Pomáz,,2007-10-20,3999-12-31,3,2013,01,Huszár,,HU,,
5469,,SZ,Szigetmonostor,,2007-10-20,3999-12-31,5,2015,05,Szabadság,,HU,,
547,,SZ,Pirtó,,2007-10-20,3999-12-31,19,6414,01,Dózsa György,,HU,,
5470,,SZ,Tahitótfalu,,2007-10-20,2012-05-31,12,2021,02,Petőfi S.,,HU,,
5470,,SZ,Tahitótfalu,,2012-06-01,3999-12-31,12,2021,01,Petőfi Sándor,,HU,,
5471,,SZ,Tahitótfalu,,2007-10-20,3999-12-31,26,2021,01,Kossuth Lajos,,HU,,
5472,,SZ,Visegrád,,2007-10-20,3999-12-31,18,2025,01,Fő,,HU,,
5473,,SZ,Visegrád,,2007-10-20,3999-12-31,11,2025,01,Széchenyi,,HU,,
5474,,SZ,Visegrád,,2007-10-20,2009-06-30,8,2025,01,Fő,,HU,,
5474,,SZ,Visegrád,,2009-07-01,3999-12-31,18,2025,01,Fő,,HU,,
5475,,SZ,Göd,,2007-10-20,3999-12-31,13-17,2131,01,Lenkey,,HU,,
5476,,SZ,Göd,,2007-10-20,3999-12-31,3,2131,01,Béke,,HU,,
5477,,SZ,Göd,,2007-10-20,3999-12-31,19-21,2131,01,Komlókert,,HU,,
5478,,SZ,Göd,,2007-10-20,3999-12-31,9,2131,01,Vasvári Pál,,HU,,
5479,,SZ,Göd,,2007-10-20,3999-12-31,72,2131,02,Pesti,,HU,,
548,,SZ,Szank,,2007-10-20,3999-12-31,33,6131,01,Béke,,HU,,
5480,,SZ,Göd,,2007-10-20,3999-12-31,72,2131,02,Pesti,,HU,,
5481,,SZ,Nagymaros,,2007-10-20,3999-12-31,15,2626,01,Magyar,,HU,,
5482,,SZ,Nagymaros,,2007-10-20,3999-12-31,6,2626,01,Vasút,,HU,,
5483,,SZ,Nagymaros,,2007-10-20,2009-06-30,5,2626,05,Fő,,HU,,
5483,,SZ,Nagymaros,,2009-07-01,3999-12-31,32,2626,02,Váci,,HU,,
5484,,SZ,Nagymaros,,2007-10-20,3999-12-31,11,2626,02,Váci,,HU,,
5485,,SZ,Őrbottyán,,2007-10-20,2013-10-24,84,2162,02,Rákóczi,,HU,,
5485,,SZ,Őrbottyán,,2013-10-25,3999-12-31,84,2162,01,Rákóczi Ferenc,,HU,,
5486,,SZ,Őrbottyán,,2007-10-20,3999-12-31,43,2162,02,Rákóczi,,HU,,
5487,,SZ,Szob,,2007-10-20,3999-12-31,17,2628,01,Árpád,,HU,,
5488,,SZ,Verőce,,2007-10-20,3999-12-31,6,2621,01,Aradi,,HU,,
5489,,SZ,Kosd,,2007-10-20,3999-12-31,1,2612,05,Eőszi Lőrinc,,HU,,
549,,SZ,Izsák,,2007-10-20,3999-12-31,1,6070,05,Szabadság,,HU,,
5490,,SZ,Rád,,2007-10-20,3999-12-31,2/a,2613,01,Rákóczi,,HU,,
5491,,SZ,Sződ,,2007-10-20,3999-12-31,19,2134,02,Dózsa György,,HU,,
5492,,SZ,Sződ,,2007-10-20,3999-12-31,139,2134,02,Dózsa György,,HU,,
5493,,SZ,Sződliget,,2007-10-20,3999-12-31,8-12,2133,01,Vörösmarty,,HU,,
5494,,SZ,Sződliget,,2007-10-20,3999-12-31,11,2133,05,Szabadság,,HU,,
5495,,SZ,Sződliget,,2007-10-20,2009-06-30,34-36,2133,01,Szent István,,HU,,
5495,,SZ,Sződliget,,2009-07-01,3999-12-31,29,2133,01,Szent István,,HU,,
5496,,SZ,Váchartyán,,2007-10-20,2009-06-30,2,2164,01,Halászi K.,,HU,,
5496,,SZ,Váchartyán,,2009-07-01,2012-12-31,2,2164,01,Halászi Károly,,HU,,
5496,,SZ,Váchartyán,,2013-01-01,3999-12-31,5,2164,02,Dózsa György,,HU,,
5497,,SZ,Zebegény,,2007-10-20,2012-12-31,1-2,2627,05,Petőfi,,HU,,
5497,,SZ,Zebegény,,2013-01-01,3999-12-31,1,2627,25,Millennium,,HU,,
5498,,SZ,Dunakeszi,,2007-10-20,2009-06-30,6-8,2120,01,Budai-Nagy A.,,HU,,
5498,,SZ,Dunakeszi,,2009-07-01,3999-12-31,4-8,2120,01,Budai-Nagy A.,,HU,,
5499,,SZ,Dunakeszi,,2007-10-20,2012-06-06,47,2120,01,Barátság,,HU,,
5499,,SZ,Dunakeszi,,2012-06-07,3999-12-31,47,2120,03,Barátság,,HU,,
55,,SZ,Aszód,,2007-10-20,3999-12-31,2,2170,05,Baross Gábor,,HU,,
550,,SZ,Kecskemét,,2007-10-20,3999-12-31,7,6000,23,Piaristák,,HU,,
5500,,SZ,Dunakeszi,,2007-10-20,2012-06-06,70,2120,01,Hunyadi,,HU,,
5500,,SZ,Dunakeszi,,2012-06-07,3999-12-31,70,2120,02,Hunyadi,,HU,,
5501,,SZ,Dunakeszi,,2007-10-20,2007-12-31,4,2120,02,Kossuth L.,,HU,,
5501,,SZ,Dunakeszi,,2008-01-01,3999-12-31,6,2120,02,Kossuth L.,,HU,,
5502,,SZ,Érd,,2007-10-20,2010-10-13,1,2030,01,Alsó,,HU,,
5502,,SZ,Érd,,2010-10-14,3999-12-31,1-3,2030,01,Alsó,,HU,,
5502,,LE,Érd,,2010-10-14,3999-12-31,,2030,,,,HU,31,
5503,,SZ,Nagykőrös,,2007-10-20,2013-06-27,22,2750,03,Ifjúság,,HU,,
5503,,SZ,Nagykőrös,,2013-06-28,3999-12-31,22,2750,01,Ifjúság,,HU,,
5504,,SZ,Nagykőrös,,2007-10-20,3999-12-31,11,2750,01,Kazinczy,,HU,,
5505,,SZ,Nagykőrös,,2007-10-20,3999-12-31,1,2750,01,Kárász,,HU,,
5506,,SZ,Nagykőrös,,2007-10-20,3999-12-31,1,2750,01,Kalocsa Balázs,,HU,,
5507,,SZ,Százhalombatta,,2007-10-20,2010-10-17,3,2440,05,Szent István,,HU,,
5507,,SZ,Százhalombatta,,2010-10-18,3999-12-31,86,2440,01,Szent László,,HU,,
5508,,SZ,Százhalombatta,,2007-10-20,3999-12-31,3,2440,05,Szent István,,HU,,
5509,,SZ,Százhalombatta,,2007-10-20,3999-12-31,3,2440,05,Szent István,,HU,,
551,,SZ,Kiskunhalas,,2007-10-20,2011-09-05,17,6400,23,Kuruc Vitézek,,HU,,
551,,SZ,Kiskunhalas,,2011-09-06,2013-01-06,1/a,6400,01,Bajza,,HU,,
551,,SZ,Kiskunhalas,,2013-01-07,3999-12-31,1,6400,23,Hősök ,,HU,,
5510,,SZ,Szentendre,,2007-10-20,2011-09-05,40,2000,02,Pannónia,,HU,,
5510,,SZ,Szentendre,,2011-09-06,3999-12-31,3,2000,02,Pannónia,,HU,,
5511,,SZ,Szentendre,,2007-10-20,2010-03-04,1,2000,01,Hamvas Béla,,HU,,
5511,,SZ,Szentendre,,2010-03-05,3999-12-31,1,2000,01,Hamvas B.,,HU,,
5512,,SZ,Vác,,2007-10-20,3999-12-31,34,2600,22,Deákvári,,HU,,
5513,,SZ,Vác,,2007-10-20,3999-12-31,1,2600,01,Nyár,,HU,,
5514,,SZ,Vác,,2007-10-20,3999-12-31,37,2600,22,Budapesti,,HU,,
5515,,SZ,Vác,,2007-10-20,3999-12-31,11,2600,01,Vám,,HU,,
5516,,SZ,Vác,,2007-10-20,3999-12-31,4,2600,01,Múzeum,,HU,,
5517,,SZ,Balatonboglár,,2007-10-20,3999-12-31,45,8630,01,Dózsa György,,HU,,
5518,,SZ,Balatonboglár,,2007-10-20,3999-12-31,25,8630,01,Gyep,,HU,,
5519,,SZ,Kisbárapáti,,2007-10-20,3999-12-31,78,7282,01,Fő,,HU,,
552,,SZ,Szabadszállás,,2007-10-20,2009-06-30,10,6080,01,Dózsa György,,HU,,
552,,SZ,Szabadszállás,,2009-07-01,2012-01-24,6,6080,05,Kálvin,,HU,,
552,,SZ,Szabadszállás,,2012-01-25,3999-12-31,1,6080,05,Kálvin,,HU,,
5520,,SZ,Törökkoppány,,2007-10-20,2012-12-31,1,7285,01,Petőfi,,HU,,
5520,,SZ,Törökkoppány,,2013-01-01,3999-12-31,55,7285,01,Kossuth ,,HU,,
5521,,SZ,Balatonlelle,,2007-10-20,2013-02-27,70,8638,01,Szövetség,,HU,,
5521,,SZ,Balatonlelle,,2013-02-28,3999-12-31,76,8638,01,Szövetség,,HU,,
5522,,SZ,Balatonszemes,,2007-10-20,3999-12-31,54,8636,01,Szabadság,,HU,,
5523,,SZ,Ságvár,,2007-10-20,3999-12-31,44,8654,01,Petőfi,,HU,,
5524,,SZ,Andocs,,2007-10-20,2011-03-09,8,8675,05,Szabadság,,HU,,
5524,,SZ,Andocs,,2011-03-10,2012-12-31,8,8675,05,Szent Ferenc,,HU,,
5524,,SZ,Andocs,,2013-01-01,3999-12-31,13,8675,01,Ady Endre,,HU,,
5525,,SZ,Balatonszemes,,2007-10-20,3999-12-31,1,8636,01,Szabadság,,HU,,
5526,,SZ,Mesztegnyő,,2007-10-20,3999-12-31,35,8716,01,Kossuth Lajos,,HU,,
5527,,SZ,Mesztegnyő,,2007-10-20,3999-12-31,26,8716,01,Vörösmarty M.,,HU,,
5528,,SZ,Fonyód,,2007-10-20,3999-12-31,29,8640,01,Szent István,,HU,,
5529,,SZ,Fonyód,,2007-10-20,2012-12-31,8,8640,01,Fő,,HU,,
5529,,SZ,Fonyód,,2013-01-01,3999-12-31,25,8640,01,Fő,,HU,,
553,,SZ,Kiskőrös,,2007-10-20,2007-11-21,12,6200,05,Petőfi Sándor,,HU,,
553,,SZ,Kiskőrös,,2007-11-22,3999-12-31,8,6200,01,Árpád,,HU,,
5530,,SZ,Fonyód,,2007-10-20,3999-12-31,43,8640,01,Fő,,HU,,
5531,,SZ,Lengyeltóti,,2007-10-20,3999-12-31,22,8693,02,Rákóczi,,HU,,
5532,,SZ,Lengyeltóti,,2007-10-20,2008-06-01,16,8693,01,Zrínyi,,HU,,
5532,,SZ,Lengyeltóti,,2008-06-02,2011-06-30,3,8693,01,Csokonai,,HU,,
5532,,SZ,Lengyeltóti,,2011-07-01,3999-12-31,6,8693,01,Zrínyi M.,,HU,,
5533,,SZ,Balatonkeresztúr,,2007-10-20,3999-12-31,3,8648,01,Iskola,,HU,,
5534,,SZ,Kéthely,,2007-10-20,3999-12-31,10,8713,01,Hunyadi,,HU,,
5535,,SZ,Pusztakovácsi,,2007-10-20,3999-12-31,114,8707,01,Fő,,HU,,
5536,,SZ,Kéthely,,2007-10-20,3999-12-31,27,8713,01,Ifjúság,,HU,,
5537,,SZ,Balatonberény,,2007-10-20,3999-12-31,1,8649,05,Kossuth,,HU,,
5538,,SZ,Zamárdi,,2007-10-20,3999-12-31,16,8621,01,Kossuth,,HU,,
5539,,SZ,Zamárdi,,2007-10-20,3999-12-31,115,8621,01,Fő,,HU,,
554,,SZ,Kecskemét,,2007-10-20,3999-12-31,4,6000,05,Kossuth,,HU,,
5540,,SZ,Zamárdi,,2007-10-20,3999-12-31,16,8621,01,Széchenyi,,HU,,
5541,,SZ,Siófok,,2007-10-20,3999-12-31,1/A,8600,01,Korányi S.,,HU,,
5542,,SZ,Siófok,,2007-10-20,3999-12-31,2,8600,05,Fő,,HU,,
5543,,SZ,Babócsa,,2007-10-20,3999-12-31,18,7584,05,Szabadság,,HU,,
5544,,SZ,Darány,,2007-10-20,3999-12-31,72,7988,01,Rákóczi,,HU,,
5545,,SZ,Csokonyavisonta,,2007-10-20,3999-12-31,45,7555,01,Xantus,,HU,,
5546,,SZ,Barcs,,2007-10-20,3999-12-31,18,7570,01,Ifjúság,,HU,,
5547,,SZ,Gyékényes,,2007-10-20,3999-12-31,63,8851,05,Szabadság,,HU,,
5548,,SZ,Gyékényes,,2007-10-20,3999-12-31,44,8851,05,Szabadság,,HU,,
5549,,SZ,Gölle,,2007-10-20,2011-08-31,92-94,7272,01,Árpád,,HU,,
5549,,SZ,Gölle,,2011-09-01,3999-12-31,23,7272,01,Árpád,,HU,,
555,,SZ,Kiskunfélegyháza,,2007-10-20,3999-12-31,12,6100,01,Nádasdy,,HU,,
5550,,SZ,Igal,,2007-10-20,3999-12-31,100,7275,01,Szent István,,HU,,
5551,,SZ,Kadarkút,,2007-10-20,2012-10-08,23,7530,01,Árpád,,HU,,
5551,,SZ,Kadarkút,,2012-10-09,3999-12-31,12/A,7530,01,Petőfi,,HU,,
5552,,SZ,Kaposmérő,,2007-10-20,3999-12-31,41/A,7521,01,Rákóczi,,HU,,
5553,,SZ,Kaposmérő,,2007-10-20,3999-12-31,13,7521,01,Hunyadi,,HU,,
5554,,SZ,Nagybajom,,2007-10-20,3999-12-31,12,7561,01,Kossuth Lajos,,HU,,
5555,,SZ,Nagybajom,,2007-10-20,3999-12-31,40,7561,01,Fő,,HU,,
5556,,SZ,Nagybajom,,2007-10-20,3999-12-31,40,7561,01,Fő,,HU,,
5557,,SZ,Nagybajom,,2007-10-20,2009-06-30,46/A,7561,01,Fő,,HU,,
5557,,SZ,Nagybajom,,2009-07-01,3999-12-31,12,7561,01,Kossuth,,HU,,
5558,,SZ,Somogyjád,,2007-10-20,2011-01-09,48,7443,01,Kossuth L.,,HU,,
5558,,SZ,Somogyjád,,2011-01-10,2013-06-30,3,7443,01,Lenin,,HU,,
5558,,SZ,Somogyjád,,2013-07-01,3999-12-31,8,7443,01,Fő,,HU,,
5559,,SZ,Taszár,,2007-10-20,2007-10-24,2,7261,01,Vörösmarty,,HU,,
5559,,SZ,Taszár,,2007-10-25,3999-12-31,64,7261,01,Széchenyi,,HU,,
556,,SZ,Kiskunmajsa,,2007-10-20,3999-12-31,6,6120,23,Hősök,,HU,,
5560,,SZ,Kaposvár,,2007-10-20,3999-12-31,1,7400,05,Kossuth,,HU,,
5561,,SZ,Kaposvár,,2007-10-20,3999-12-31,20,7400,01,Petőfi,,HU,,
5562,,SZ,Kaposvár,,2007-10-20,3999-12-31,4,7400,01,Rét,,HU,,
5563,,SZ,Kaposvár,,2007-10-20,3999-12-31,20,7400,01,Bajcsy-Zs.,,HU,,
5564,,SZ,Kaposvár,,2007-10-20,3999-12-31,49,7400,01,Toponári,,HU,,
5565,,SZ,Kaposvár,,2007-10-20,3999-12-31,1,7400,01,Pécsi,,HU,,
5566,,SZ,Kaposvár,,2007-10-20,3999-12-31,3,7400,01,Damjanich,,HU,,
5567,,SZ,Tarany,,2007-10-20,3999-12-31,20,7514,01,Szent István,,HU,,
5568,,SZ,Porrog,,2007-10-20,3999-12-31,55,8858,01,Fő,,HU,,
5569,,SZ,Őrtilos,,2007-10-20,3999-12-31,31,8854,01,Rákóczi,,HU,,
557,,SZ,Kecskemét,,2007-10-20,3999-12-31,2/A,6000,01,Budai,,HU,,
5570,,SZ,Jákó,,2007-10-20,3999-12-31,112,7525,01,Kossuth,,HU,,
5571,,SZ,Berzence,,2007-10-20,3999-12-31,2,7516,05,Szabadság,,HU,,
5572,,SZ,Csurgó,,2007-10-20,3999-12-31,1,8840,01,Kossuth,,HU,,
5573,,SZ,Csurgó,,2007-10-20,2012-02-29,9,8840,01,Baksay,,HU,,
5573,,SZ,Csurgó,,2012-03-01,3999-12-31,3,8840,01,Basakúti,,HU,,
5574,,SZ,Csurgó,,2007-10-20,3999-12-31,6,8840,01,Baksay,,HU,,
5575,,SZ,Csurgó,,2007-10-20,3999-12-31,2,8840,05,Széchenyi,,HU,,
5576,,SZ,Csurgó,,2007-10-20,2012-12-31,3,8840,01,Kossuth,,HU,,
5576,,SZ,Csurgó,,2013-01-01,3999-12-31,27,8840,05,Petőfi,,HU,,
5577,,SZ,Görgeteg,,2007-10-20,3999-12-31,24,7553,01,Fő,,HU,,
5578,,SZ,Lábod,,2007-10-20,3999-12-31,57,7551,01,Kossuth,,HU,,
5579,,SZ,Somogyszob,,2007-10-20,2012-12-31,18,7563,01,Kossuth,,HU,,
5579,,SZ,Somogyszob,,2013-01-01,3999-12-31,4,7563,01,Kossuth,,HU,,
558,,SZ,Bácsborsód,,2007-10-20,3999-12-31,3,6454,01,Petőfi Sándor,,HU,,
5580,,SZ,Zákány,,2007-10-20,2012-12-31,6,8852,01,Petőfi,,HU,,
5580,,SZ,Zákány,,2013-01-01,3999-12-31,37,8852,01,Május 1,,HU,,
5581,,SZ,Somogyudvarhely,,2007-10-20,3999-12-31,1,7515,05,Szabadság,,HU,,
5582,,SZ,Marcali,,2007-10-20,3999-12-31,5,8700,21,Múzeum,,HU,,
5583,,SZ,Nemesdéd,,2007-10-20,3999-12-31,99,8722,01,Fő,,HU,,
5584,,SZ,Nagyatád,,2007-10-20,3999-12-31,2,7500,01,Baross Gábor,,HU,,
5585,,SZ,Balatonfenyves,,2007-10-20,3999-12-31,35-37,8646,01,Fenyvesi,,HU,,
5586,,SZ,Gige,,2007-10-20,3999-12-31,4,7527,01,Kossuth,,HU,,
5587,,SZ,Nagykorpád,,2007-10-20,3999-12-31,92,7545,01,Petőfi,,HU,,
5588,,SZ,Kaposszerdahely,,2007-10-20,2012-03-28,3,7476,01,Petőfi Sándor,,HU,,
5588,,SZ,Kaposszerdahely,,2012-03-29,3999-12-31,59,7476,01,Kossuth Lajos,,HU,,
5589,,SZ,Rinyaszentkirály,,2007-10-20,3999-12-31,56,7513,01,Fő,,HU,,
559,,SZ,Kaskantyú,,2007-10-20,3999-12-31,1,6211,29,III,,HU,,
5590,,SZ,Kercseliget,,2007-10-20,3999-12-31,7,7256,01,Kossuth,,HU,,
5591,,SZ,Somogyszentpál,,2007-10-20,2009-06-30,13,8705,05,Kossuth,,HU,,
5591,,SZ,Somogyszentpál,,2009-07-01,3999-12-31,1,8705,05,Kossuth,,HU,,
5592,,SZ,Kiskorpád,,2007-10-20,3999-12-31,20,7524,01,Petőfi,,HU,,
5593,,SZ,Szentgáloskér,,2007-10-20,2013-12-31,31,7465,01,Kossuth L.,,HU,,
5594,,SZ,Kastélyosdombó,,2007-10-20,2011-12-31,73,7977,01,Fő,,HU,,
5594,,SZ,Kastélyosdombó,,2012-01-01,3999-12-31,72,7977,01,Rákóczi,,HU,,
5595,,SZ,Tengőd,,2007-10-20,3999-12-31,32,8668,01,Petőfi,,HU,,
5596,,SZ,Szenta,,2007-10-20,3999-12-31,2,8849,01,Arany János,,HU,,
5597,,SZ,Balatonlelle,,2007-10-20,3999-12-31,2,8638,01,Kossuth,,HU,,
5598,,SZ,Balatonlelle,,2007-10-20,3999-12-31,85,8638,01,Kossuth,,HU,,
5599,,SZ,Nyíregyháza,,2007-10-20,3999-12-31,1,4400,05,Kossuth,,HU,,
56,,SZ,Zalaegerszeg,,2007-10-20,3999-12-31,144,8900,01,Posta,,HU,,
560,,SZ,Dunatetétlen,,2007-10-20,3999-12-31,31,6325,01,Rákóczi,,HU,,
5600,,SZ,Nyíregyháza,,2007-10-20,3999-12-31,8,4400,21,Kert,,HU,,
5601,,SZ,Nyíregyháza,,2007-10-20,3999-12-31,18,4400,14,Vay Ádám,,HU,,
5602,,SZ,Nyíregyháza,,2007-10-20,3999-12-31,7-17,4400,02,Búza,,HU,,
5603,,SZ,Kisvárda,,2007-10-20,3999-12-31,7-11,4600,02,Szent László,,HU,,
5604,,SZ,Kékcse,,2007-10-20,2009-06-30,116,4494,02,Fő,,HU,,
5604,,SZ,Kékcse,,2009-07-01,3999-12-31,129,4494,02,Fő,,HU,,
5605,,SZ,Kocsord,,2007-10-20,3999-12-31,57,4751,01,Árpád,,HU,,
5606,,SZ,Nyírcsaholy,,2007-10-20,3999-12-31,26,4356,01,Hunyadi,,HU,,
5607,,SZ,Nyírcsaholy,,2007-10-20,3999-12-31,23,4356,01,Hunyadi J.,,HU,,
5608,,SZ,Vásárosnamény,,2007-10-20,2013-06-11,20/a,4800,02,Bartók Béla,,HU,,
5608,,SZ,Vásárosnamény,,2013-06-12,3999-12-31,20/a,4800,02,Bartók B.,,HU,,
5609,,SZ,Vásárosnamény,,2007-10-20,3999-12-31,24,4800,02,Bartók Béla,,HU,,
561,,SZ,Újtelek,,2007-10-20,3999-12-31,17,6337,01,Alkotmány,,HU,,
5610,,SZ,Vásárosnamény,,2007-10-20,3999-12-31,5,4800,05,Szabadság,,HU,,
5611,,SZ,Ajak,,2007-10-20,2012-12-31,11,4524,02,Hajnal,,HU,,
5611,,SZ,Ajak,,2013-01-01,3999-12-31,9,4524,02,Hajnal,,HU,,
5612,,SZ,Ajak,,2007-10-20,2012-05-31,64,4524,02,Rákóczi,,HU,,
5612,,SZ,Ajak,,2012-06-01,2013-11-05,25,4524,02,Ady E.,,HU,,
5612,,SZ,Ajak,,2013-11-06,3999-12-31,62,4524,02,Rákóczi F. ,,HU,,
5613,,SZ,Anarcs,,2007-10-20,2009-06-30,2,4546,02,Iskola,,HU,,
5613,,SZ,Anarcs,,2009-07-01,3999-12-31,2,4546,01,Iskola,,HU,,
5614,,SZ,Anarcs,,2007-10-20,2009-06-30,19,4546,02,Ady Endre,,HU,,
5614,,SZ,Anarcs,,2009-07-01,3999-12-31,19,4546,01,Ady Endre,,HU,,
5615,,SZ,Anarcs,,2007-10-20,2009-06-30,30,4546,02,Kossuth L.,,HU,,
5615,,SZ,Anarcs,,2009-07-01,3999-12-31,30,4546,01,Kossuth,,HU,,
5616,,SZ,Dombrád,,2007-10-20,3999-12-31,60,4492,02,Kossuth,,HU,,
5617,,SZ,Dombrád,,2007-10-20,3999-12-31,51,4492,02,Kossuth,,HU,,
5618,,SZ,Döge,,2007-10-20,2012-12-31,6,4495,05,Osváth,,HU,,
5618,,SZ,Döge,,2013-01-01,3999-12-31,3,4495,05,Osváth,,HU,,
5619,,SZ,Fényeslitke,,2007-10-20,2012-12-31,1,4621,02,Iskola,,HU,,
5619,,SZ,Fényeslitke,,2013-01-01,2013-06-30,96,4621,01,Kossuth,,HU,,
5619,,SZ,Fényeslitke,,2013-07-01,3999-12-31,94,4621,01,Kossuth,,HU,,
5619,,LE,Fényeslitke,,2013-07-01,3999-12-31,96,4621,01,Kossuth,,HU,,
562,,SZ,Újsolt,,2007-10-20,3999-12-31,3,6321,01,Petőfi Sándor,,HU,,
5620,,SZ,Gyulaháza,,2007-10-20,3999-12-31,53,4545,02,Petőfi,,HU,,
5621,,SZ,Gyulaháza,,2007-10-20,2012-12-31,62,4545,01,Petőfi,,HU,,
5621,,SZ,Gyulaháza,,2013-01-01,3999-12-31,43,4545,01,Petőfi,,HU,,
5622,,SZ,Nyírkarász,,2007-10-20,2009-06-30,19/a,4544,02,Fő,,HU,,
5622,,SZ,Nyírkarász,,2009-07-01,3999-12-31,21/A,4544,02,Fő,,HU,,
5623,,SZ,Nyírkarász,,2007-10-20,3999-12-31,67,4544,02,Fő,,HU,,
5624,,SZ,Nyírtass,,2007-10-20,3999-12-31,35,4522,02,Dózsa Gy.,,HU,,
5625,,SZ,Pap,,2007-10-20,2013-07-07,75-79,4631,02,Kossuth,,HU,,
5625,,SZ,Pap,,2013-07-08,3999-12-31,75-79,4631,01,Kossuth,,HU,,
5626,,SZ,Pap,,2007-10-20,2009-06-30,104,4631,02,Kossuth,,HU,,
5626,,SZ,Pap,,2009-07-01,2013-06-30,104,4631,01,Kossuth,,HU,,
5626,,SZ,Pap,,2013-07-01,3999-12-31,104,4631,01,Kossuth,,HU,,
5627,,SZ,Pátroha,,2007-10-20,2009-06-30,82,4523,02,Kossuth,,HU,,
5627,,SZ,Pátroha,,2009-07-01,3999-12-31,82,4523,01,Kossuth,,HU,,
5628,,SZ,Pátroha,,2007-10-20,3999-12-31,7,4523,01,Iskola,,HU,,
5629,,SZ,Pátroha,,2007-10-20,3999-12-31,82,4523,01,Kossuth,,HU,,
563,,SZ,Bácsszentgyörgy,,2007-10-20,3999-12-31,15,6511,01,Kossuth Lajos,,HU,,
5630,,SZ,Petneháza,,2007-10-20,2009-06-30,11-13,4542,01,Arany János,,HU,,
5630,,SZ,Petneháza,,2009-07-01,2012-12-31,11-13,4542,01,Arany J.,,HU,,
5630,,SZ,Petneháza,,2013-01-01,3999-12-31,1,4542,01,Béke ,,HU,,
5631,,SZ,Petneháza,,2007-10-20,2012-02-26,2,4542,02,Magyar,,HU,,
5631,,SZ,Petneháza,,2012-02-27,3999-12-31,2,4542,01,Magyar,,HU,,
5632,,SZ,Szabolcsveresmart,,2007-10-20,2012-12-31,76-78,4496,02,Kossuth,,HU,,
5632,,SZ,Szabolcsveresmart,,2013-01-01,3999-12-31,78,4496,02,Kossuth,,HU,,
5633,,SZ,Kállósemjén,,2007-10-20,2008-02-13,22,4324,01,Dózsa Gy,,HU,,
5633,,SZ,Kállósemjén,,2008-02-14,3999-12-31,22,4324,02,Dózsa Gy.,,HU,,
5634,,SZ,Máriapócs,,2007-10-20,2009-06-30,25,4326,01,Báthory,,HU,,
5634,,SZ,Máriapócs,,2009-07-01,3999-12-31,27,4326,01,Báthori,,HU,,
5635,,SZ,Máriapócs,,2007-10-20,2008-12-28,25/a,4326,05,Kossuth,,HU,,
5635,,SZ,Máriapócs,,2008-12-29,3999-12-31,12,4326,05,Kossuth,,HU,,
