TZSAZON_ID,HATKEZD,HATVEGE,NEV,PIR,REGI_PIR
11732,2013-03-01,3999-12-31,PUSZTASZER KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL,354413,
11733,2013-03-01,3999-12-31,DOMBÓVÁR VÁROS POLGÁRMESTERI HIVATALA,415815,
11733,2013-03-01,3999-12-31,"SZAKCS, LÁPAFŐ, VÁRONG KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE",419769,
11734,2013-03-01,3999-12-31,BÁCSBORSÓD ÉS KATYMÁR KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE,541466,
11735,2013-03-01,3999-12-31,NAGYRÉDE KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,378868,
11735,2013-03-01,3999-12-31,SZŰCSI KÖZSÉG POLGÁRMESTERI HIVATALA,378880,
11736,2013-03-01,3999-12-31,KÖZSÉGI POLGÁRMESTERI HIVATAL JÁSZBOLDOGHÁZA,409689,
11736,2013-03-01,3999-12-31,JÁSZTELEK KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,412100,
11737,2013-03-01,3999-12-31,SZOMÓD KÖRJEGYZÖSÉG,387578,
11738,2013-03-01,3999-12-31,HÉREG-VÉRTESTOLNA KÖZSÉGEK ÖNKORMÁNYZATAI KÉPVISELŐ-TESTÜLETEINEK KÖRJEGYZŐSÉGE,388784,
11738,2013-03-01,3999-12-31,GYERMELY KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,774314,
11738,2013-03-01,3999-12-31,EPÖL - SZOMOR KÖRJEGYZŐSÉG,791782,
11739,2013-03-01,3999-12-31,NAGYIVÁN KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,412506,
11739,2013-03-01,3999-12-31,TISZAIGAR KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,412517,
11740,2013-03-01,3999-12-31,GÉDERLAK-ORDAS-USZÓD KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE,541279,
11740,2013-03-01,3999-12-31,FOKTŐ ÉS DUNASZENTBENEDEK KÖZSÉGEK KÖRJEGYZŐSÉGE,542737,
11741,2013-03-01,3999-12-31,KUTAS KISBAJOM KÖZSÉGEK KÖRJEGYZÖSÉGE,401397,
11741,2013-03-01,3999-12-31,NAGYKORPÁD-SZABÁS KÖZSÉGEK KÖRJEGYZŐSÉGE,570930,
11741,2013-03-01,3999-12-31,TARANY-BAKHÁZA KÖZSÉGEK KÖRJEGYZŐSÉGE,795010,
11742,2013-03-01,3999-12-31,KISKUNHALAS VÁROS POLGÁRMESTERI HIVATALA,338800,
11742,2013-03-01,3999-12-31,TÁZLÁR ÉS PIRTÓ KÖZSÉGEK KÖRJEGYZŐSÉGE,766623,
11742,2013-03-01,3999-12-31,KELEBIA ÉS HARKAKÖTÖNY KÖZSÉGEK KÖRJEGYZŐSÉGI HIVATALA,791001,
11743,2013-03-01,3999-12-31,DESZK KÖZSÉG POLGÁRMESTERI HIVATALA,354028,
11743,2013-03-01,3999-12-31,ÚJSZENTIVÁN KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,357227,
11744,2013-02-01,3999-12-31,CSÁSZÁR KÖZSÉG POLGÁRMESTERI HIVATALA,385518,
11744,2013-02-01,3999-12-31,AKA-ÁCSTESZÉR-CSATKA KÖRJEGYZŐSÉG,387501,
11744,2013-02-01,3999-12-31,BAKONYSÁRKÁNY-VÉRTESKETHELY KÖRJEGYZŐSÉG,388487,
11745,2013-03-01,3999-12-31,KELEBIA ÉS HARKAKÖTÖNY KÖZSÉGEK KÖRJEGYZŐSÉGI HIVATALA,791001,
11746,2013-03-01,3999-12-31,TÁC-CSŐSZ KÖZSÉGEK KÖRJEGYZŐSÉGE,772860,
11747,2013-03-01,3999-12-31,TÁT NAGYKÖZSÉG POLGÁRMESTERI HIVATALA,385893,
11747,2013-03-01,3999-12-31,BAJÓT - MOGYORÓSBÁNYA KÖRJEGYZŐSÉG,388728,
11748,2013-03-01,3999-12-31,FÖLDEÁK-ÓFÖLDEÁK KÖZSÉGEK KÖRJEGYZŐSÉGI HIVATALA,357447,
11749,2013-03-01,3999-12-31,MEZŐNYÁRÁD KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,348782,
11749,2013-03-01,3999-12-31,CSINCSE KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,548696,
1175,2005-01-01,3999-12-31,GAZDASÁGI MÜSZAKI ELLÁTO ÉS SZOLGÁLTATÓ SZERVEZET,373687,
11750,2013-03-01,3999-12-31,PÜSPÖKHATVAN KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,441849,
11750,2013-03-01,3999-12-31,GALGAGYÖRK-VÁCKISÚJFALU KÖZSÉGEK KÖRJEGYZŐSÉGE,796655,
11751,2013-03-01,3999-12-31,"KIMLE, KÁROLYHÁZA, ÁSVÁNYRÁRÓ KÖZSÉGEK KÖRJEGYZŐSÉGE",579405,
11752,2013-03-01,3999-12-31,MÁD ÉS RÁTKA KÖZSÉGEK KÖRJEGYZŐSÉGE,789686,
11753,2013-03-01,3999-12-31,ÁGFALVA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,368216,
11753,2013-03-01,3999-12-31,HARKA KÖZSÉG POLGÁRMESTERI HIVATALA,368238,
11754,2013-03-01,3999-12-31,"PETŐFISZÁLLÁS, PÁLMONOSTORA ÉS GÁTÉR KÖZSÉGEK KÖRJEGYZŐSÉGE",794992,
11755,2013-03-01,3999-12-31,MEZŐLADÁNY-ÚJKENÉZ KÖRJEGYZŐSÉG,794453,
11756,2013-03-01,3999-12-31,KECEL VÁROS POLGÁRMESTERI HIVATALA,338592,
11757,2013-03-01,3999-12-31,ZAGYVASZÁNTÓ-KEREKHARASZT KÖRJEGYZŐSÉG,794628,
11758,2013-03-01,3999-12-31,HATVANI POLGÁRMESTERI HIVATAL,380250,
11758,2013-03-01,3999-12-31,ZAGYVASZÁNTÓ-KEREKHARASZT KÖRJEGYZŐSÉG,794628,
11759,2013-03-01,3999-12-31,ILK KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,405175,
11759,2013-03-01,3999-12-31,KISVARSÁNY KÖZSÉG POLGÁRMESTERI HIVATALA,443436,
11759,2013-03-01,3999-12-31,PUSZTADOBOS KÖZSÉG POLGÁRMESTERI HIVATALA,443469,
11759,2013-03-01,3999-12-31,GYULAHÁZA ÉS GEMZSE KÖZSÉGEK KÖRJEGYZŐSÉGE,766557,
11760,2013-03-01,3999-12-31,MÁRIAPÓCS VÁROS ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,404080,
11760,2013-03-01,3999-12-31,PÓCSPETRI KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,443249,
11761,2013-03-01,3999-12-31,INKE KÖZSÉG POLGÁRMESTERI HIVATALA,400082,
11761,2013-03-01,3999-12-31,"IHAROSBERÉNY, IHAROS, POGÁNYSZENTPÉTER KÖZSÉGEK ÖNKORMÁNYZATÁNAK KÖRJEGYZŐSÉGE",401308,
11762,2013-04-01,3999-12-31,BÁNRÉVE KÖZSÉGI POLGÁRMESTERI HIVATAL,349228,
11762,2013-03-01,3999-12-31,PUTNOK VÁROS POLGÁRMESTERI HIVATAL,349338,
11763,2013-04-01,3999-12-31,GÖRGETEG - RINYASZENTKIRÁLY ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE,401265,
11763,2013-03-01,3999-12-31,"LÁBOD, RINYABESENYŐ KÖZSÉGEK ÖNKORMÁNYZATAINAK KÖRJEGYZŐSÉGE",401429,
11763,2013-03-01,3999-12-31,NAGYKORPÁD-SZABÁS KÖZSÉGEK KÖRJEGYZŐSÉGE,570930,
11763,2013-03-01,3999-12-31,HÁROMFA KÖZSÉG POLGÁRMESTERI HIVATALA,795021,
11764,2013-03-01,3999-12-31,PRÜGY KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,349866,
11764,2013-03-01,3999-12-31,TAKTAKENÉZ KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL,439424,
11765,2013-01-01,3999-12-31,"II. RÁKÓCZI FERENC BÖLCSŐDE, ÓVODA, ÁLTALÁNOS ISKOLA, GIMNÁZIUM ÉS SZAKKÖZÉPISKOLA",454568,
11766,2013-03-01,3999-12-31,RAKAMAZI POLGÁRMESTERI HIVATAL,404639,
11766,2013-03-01,3999-12-31,BALSA-SZABOLCS KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZÖSÉGI HIVATALA,445935,
11768,2013-03-01,3999-12-31,SZILSÁRKÁNY-BOGYOSZLÓ-POTYOND KÖRJEGYZŐSÉGE,579768,
11768,2013-03-01,3999-12-31,BARBACS-ACSALAG-DÖR KÖZSÉGEK KÖRJEGYZŐSÉGE,769680,
11769,2013-03-01,3999-12-31,FARÁD-SOPRONNÉMETI KÖRJEGYZÖSÉG,579801,
11769,2013-03-01,3999-12-31,BARBACS-ACSALAG-DÖR KÖZSÉGEK KÖRJEGYZŐSÉGE,769680,
11770,2013-03-01,3999-12-31,BÁRÁND KÖZSÉG POLGÁRMESTERI HIVATALA,373599,
11770,2013-03-01,3999-12-31,TETÉTLENI POLGÁRMESTERI HIVATAL,375427,
11771,2013-03-01,3999-12-31,TISZAKÓRÓD-TISZACSÉCSE-MILOTA KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE,444059,
11772,2013-03-01,3999-12-31,TISZASAS KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,412089,
11772,2013-03-01,3999-12-31,SZELEVÉNY KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL,413415,
11773,2013-03-01,3999-12-31,JÁRMI ÉS PAPOS KÖZSÉG ÖNKORMÁNYZAT KÉPVISELŐ-TESTÜLETEINEK KÖRJEGYZŐSÉGE,761529,
11774,2013-03-01,3999-12-31,TISZABERCEL POLGÁRMESTERI HIVATAL,404662,
11774,2013-03-01,3999-12-31,BALSA-SZABOLCS KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZÖSÉGI HIVATALA,445935,
11775,2013-03-01,3999-12-31,RUZSA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,354226,
11775,2013-03-01,3999-12-31,PUSZTAMÉRGES KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL,354381,
11775,2013-03-01,3999-12-31,ÖTTÖMÖS KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL,357139,
11776,2013-03-01,3999-12-31,"DUNAKILITI, DUNASZIGET ÉS FEKETEERDŐ KÖZSÉGEK KÖRJEGYZŐSÉGE",799337,
11777,2013-03-01,3999-12-31,TINNYE KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL,441959,
11777,2013-03-01,3999-12-31,PILISJÁSZFALU KÖZSÉG POLGÁRMESTERI HIVATALA,565811,
11778,2013-03-01,3999-12-31,DERECSKE VÁROS ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,372987,
11778,2013-03-01,3999-12-31,KONYÁR KÖZSÉG POLGÁRMESTERI HIVATALA,373016,
11778,2013-03-01,3999-12-31,TÉPE KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,375483,
11779,2013-03-01,3999-12-31,"ALSÓSZÖLNÖK, FELSŐSZÖLNÖK, SZAKONYFALU KÖZSÉGEK KÖRJEGYZŐSÉGE",425236,
11779,2013-03-01,3999-12-31,"APÁTISTVÁNFALVA, KÉTVÖLGY ÉS ORFALU KÖZSÉGEK KÖRJEGYZŐSÉGE",425292,
11780,2013-03-01,3999-12-31,HENCIDA KÖZSÉGI POLGÁRMESTERI HIVATAL,373005,
11781,2013-03-01,3999-12-31,BEREKBÖSZÖRMÉNY KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,375142,
11781,2013-03-01,3999-12-31,KÖRÖSSZAKÁL ÉS BEDŐ KÖZSÉGEK TÁRSULT KÉPVISELŐ-TESTÜLETÉNEK KÖZÖS POLGÁRMESTERI HIVATALA,773009,
11782,2013-03-01,3999-12-31,POLGÁRMESTERI HIVATAL TISZABEZDÉD,403928,
11782,2013-03-01,3999-12-31,TISZASZENTMÁRTON KÖZSÉG POLGÁRMESTERI HIVATALA,442956,
11783,2013-03-01,3999-12-31,"DIÓSKÁL, EGERARACSA ÉS ZALASZENTMÁRTON KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE",436478,
11783,2013-03-01,3999-12-31,KÖRJEGYZŐSÉG ZALAAPÁTI,437749,
11784,2013-03-01,3999-12-31,VONYARCVASHEGY NAGYKÖZSÉG POLGÁRMESTERI HIVATALA,432436,
11784,2013-03-01,3999-12-31,BALATONGYÖRÖK ÉS VÁLLUS KÖZSÉGEK KÖRJEGYZŐSÉGE,436467,
11785,2013-03-01,3999-12-31,SORMÁS KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,436841,
11785,2013-03-01,3999-12-31,BELEZNA-NEMESPÁTRÓ KÖZSÉGEK KÖRJEGYZŐSÉGE,560717,
11785,2013-03-01,3999-12-31,SURD ÉS LISZÓ KÖZSÉGEK KÖRJEGYZŐSÉGE,761408,
11786,2013-03-01,3999-12-31,TISZAKERECSENY-TISZAADONY-MÁTYUS-BARABÁS-LÓNYA KÖZSÉGEK  KÖRJEGYZŐSÉGE,444015,
11787,2013-03-01,3999-12-31,KÁLMÁNHÁZAI POLGÁRMESTERI HIVATAL,404398,
11787,2013-03-01,3999-12-31,NAGYCSERKESZ KÖZSÉG POLGÁRMESTERI HIVATALA,404475,
11788,2013-02-11,3999-12-31,SZAMOSSZEG ÉS SZAMOSKÉR KÖZSÉGEK KÖRJEGYZŐSÉGE,443975,
11789,2013-03-01,3999-12-31,TYUKOD NAGYKÖZSÉG ÖNKORMÁNYZAT KÉPVISELŐ-TESTÜLET POLGÁRMESTERI HIVATALA,405054,
11789,2013-03-01,3999-12-31,URA ÉS CSENGERÚJFALU KÖZSÉGI ÖNKORMÁNYZATOK KÉPVISELŐ-TESTÜLETEINEK KÖRJEGYZŐSÉGE,761299,
1179,2007-10-20,3999-12-31,KÖRÖSSZEGAPÁTI KÖZSÉGI ÖNKORMÁNYZAT KÉPVISELÖTESTÜLETÉNEK POLGÁRMESTERI HIVATALA,373050,
11790,2013-03-01,3999-12-31,SZABOLCSVERESMART ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,403917,
11790,2013-03-01,3999-12-31,RÉTKÖZBERENCS KÖZSÉG ÖNKORMÁNYZAT KÉPVISELŐ-TESTÜLETÉNEK POLGÁRMESTERI HIVATALA,442923,
11791,2013-03-01,3999-12-31,POLGÁRMESTERI HIVATAL NAGYBAJOM,397670,
11791,2013-03-01,3999-12-31,"KISKORPÁD, GIGE, JÁKÓ KÖZSÉGEK ÖNKORMÁNYZATAINAK KÖRJEGYZŐSÉGE",571047,
11792,2013-03-01,3999-12-31,TUZSÉR NAGYKÖZSÉGI ÖNKORMÁNYZAT KÉPVISELŐ-TESTÜLETÉNEK POLGÁRMESTERI HIVATALA,403951,
11792,2013-03-01,3999-12-31,KOMORÓ KÖZSÉG POLGÁRMESTERI HIVATALA,442154,
11793,2013-03-01,3999-12-31,RAGÁLY-TRIZS-IMOLA KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGI HIVATALA,547084,
11793,2013-03-01,3999-12-31,KELEMÉR-GÖMÖRSZŐLŐS-ZÁDORFALVA-SZUHAFŐ ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE,549066,
11793,2013-03-01,3999-12-31,ZUBOGY-ALSÓSZUHA KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE,766689,
11794,2013-02-01,3999-12-31,BAKONYSZOMBATHELY KÖZSÉG POLGÁRMESTERI HIVATALA,385464,
11794,2013-02-01,3999-12-31,AKA-ÁCSTESZÉR-CSATKA KÖRJEGYZŐSÉG,387501,
11795,2013-03-01,3999-12-31,TATA VÁROS POLGÁRMESTERI HIVATALA,385002,
11795,2013-03-01,3999-12-31,DUNAALMÁS KÖZSÉG POLGÁRMESTERI HIVATALA,386120,
11795,2013-03-01,3999-12-31,SZOMÓD KÖRJEGYZÖSÉG,387578,
11795,2013-03-01,3999-12-31,NESZMÉLY KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,387611,
11796,2013-03-01,3999-12-31,HEJŐSZALONTA KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,788766,
11796,2013-03-01,3999-12-31,NAGYCSÉCS-MUHI-SZAKÁLD KÖZSÉGEK KÖRJEGYZŐSÉGE,796150,
11797,2013-03-01,3999-12-31,SZIL-ZSEBEHÁZA-RÁBAPORDÁNY  KÖRJEGYZŐSÉG,371034,
11797,2013-03-01,3999-12-31,VÁG-RÁBASEBES-PÁLI KÖRJEGYZŐSÉGE,371045,
11798,2013-01-01,3999-12-31,NAGYBAJOMI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,764773,
11799,2013-03-01,3999-12-31,KÖLCSE NAGYKÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,405351,
11799,2013-03-01,3999-12-31,SONKÁD-FÜLESD KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE,761266,
11800,2013-03-01,3999-12-31,SAJÓÖRÖS KÖZSÉG POLGÁRMESTERI HIVATALA,546120,
11800,2013-03-01,3999-12-31,NAGYCSÉCS-MUHI-SZAKÁLD KÖZSÉGEK KÖRJEGYZŐSÉGE,796150,
11801,2013-03-01,3999-12-31,ÖKÖRITÓFÜLPÖS-RÁPOLT KÖZSÉGEK KÖRJEGYZŐSÉGE,444114,
11801,2013-03-01,3999-12-31,GÉBERJÉN-FÜLPÖSDARÓC KÖZSÉGEK KÖRJEGYZÖSÉGE,444158,
11802,2013-03-01,3999-12-31,LEVELEK NAGYKÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,404464,
11803,2013-03-01,3999-12-31,POLGÁRMESTERI HIVATAL TÉT,366805,
11803,2013-03-01,3999-12-31,RÁBACSÉCSÉNY-BEZI-MÉRGES KÖRJEGYZŐSÉG,594011,
11804,2013-03-01,3999-12-31,GYŐRTELEK KÖZSÉG POLGÁRMESTERI HIVATALA,443052,
11804,2013-03-01,3999-12-31,GÉBERJÉN-FÜLPÖSDARÓC KÖZSÉGEK KÖRJEGYZÖSÉGE,444158,
11805,2013-03-01,3999-12-31,ENDREFALVA-SZALMATERCS-SZÉCSÉNYFELFALU KÖZSÉGEK KÖRJEGYZŐSÉGE,454195,
11806,2013-03-02,3999-12-31,GYÖRZÁMOLY KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,366663,
11806,2013-03-02,3999-12-31,VÁMOSSZABADI KÖZSÉG POLGÁRMESTERI HIVATALA,370796,
11807,2013-03-01,3999-12-31,NAGYVARSÁNY KÖZSÉGI ÖNKORMÁNYZAT KÉPVISELŐ-TESTÜLETÉNEK POLGÁRMESTERI HIVATAL,405263,
11807,2013-03-01,3999-12-31,GYÜRE KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,772970,
11808,2013-03-01,3999-12-31,CSARODA-HETEFEJÉRCSE-TÁKOS KÖZSÉGEK KÖRJEGYZŐSÉGE,444004,
11808,2013-03-01,3999-12-31,BEREGSURÁNY MÁROKPAPI KÖZSÉGEK KÖRJEGYZÖSÉGE,445320,
11809,2013-03-01,3999-12-31,MÉHTELEK-GARBOLC-KISHÓDOS-NAGYHÓDOS ÖNKORMÁNYZATOK KÖRJEGYZÖSÉGE,443953,
11809,2013-03-01,3999-12-31,BOTPALÁD-KISPALÁD-MAGOSLIGET KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZÖSÉGE,444103,
1181,2007-10-20,3999-12-31,SÁRÁND KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,373412,
11810,2013-03-01,3999-12-31,FÁBIÁNHÁZA KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,443029,
11810,2013-03-01,3999-12-31,VÁLLAJ KÖZSÉG POLGÁRMESTERI HIVATALA,443205,
11811,2013-03-01,3999-12-31,PASZAB KÖZSÉG ÖNKORMÁNYZATA KÉPVISELŐ-TESTÜLETÉNEK POLGÁRMESTERI HIVATALA,443337,
11811,2013-03-01,3999-12-31,TISZATELEK KÖZSÉG ÖNKORMÁNYZAT KÉPVISELŐ-TESTÜLETÉNEK POLGÁRMESTERI HIVATALA,443393,
11812,2013-03-01,3999-12-31,POLGÁRMESTERI HIVATAL MOCSA,385552,
11812,2013-03-01,3999-12-31,KISIGMÁND-CSÉP KÖRJEGYZŐSÉG,387589,
11813,2013-03-01,3999-12-31,HAJDÚNÁNÁSI POLGÁRMESTERI HIVATAL,372668,
11813,2013-03-01,3999-12-31,ÚJTIKOS-TISZAGYULAHÁZA KÖRJEGYZŐSÉG,761738,
11813,2013-03-01,3999-12-31,ÚJSZENTMARGITA ÉS FOLYÁS KÖZSÉGEK KÖRJEGYZŐSÉGE,766524,
11814,2013-03-01,3999-12-31,BEREGDARÓC KÖZSÉG ÖNKORMÁNYZAT KÉPVISELŐ-TESTÜLETE POLGÁRMESTERI HIVATALA,442242,
11814,2013-03-01,3999-12-31,VÁMOSATYA-GELÉNES-TISZASZALKA-TISZAVID KÖZSÉGEK KÖRJEGYZŐSÉGE,767686,
11815,2013-03-01,3999-12-31,ENCSENCS-PENÉSZLEK-NYÍRGELSE KÖZSÉGEK KÖRJEGYZŐSÉGE,796677,
11816,2013-02-28,3999-12-31,NAGYIGMÁND NAGYKÖZSÉG POLGÁRMESTERI HIVATAL,385563,
11817,2013-01-01,3999-12-31,KARÁD KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL,396101,
11817,2013-01-01,3999-12-31,"LÁTRÁNY,  SOMOGYBABOD,  SOMOGYTÚR ÉS VISZ KÖRJEGYZŐSÉGE",401430,
11818,2013-03-01,3999-12-31,FÓT VÁROS ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,393991,
11818,2013-03-01,3999-12-31,CSOMÁD KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,441762,
11819,2013-03-01,3999-12-31,SZENTLŐRINCKÁTA KÖZSÉG ÖNKORMÁNYZATÁNAK  POLGÁRMESTERI HIVATALA,392619,
11819,2013-03-01,3999-12-31,TÓALMÁS KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,392752,
11820,2013-03-01,3999-12-31,KÉTHELY ÉS BALATONÚJLAK KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE,571717,
11821,2013-03-01,3999-12-31,GESZTERÉD KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL,404408,
11821,2013-03-01,3999-12-31,BIRI KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,442022,
11822,2013-03-01,3999-12-31,SZABOLCSBÁKA POLGÁRMESTERI HIVATAL,442198,
11822,2013-03-01,3999-12-31,GYULAHÁZA ÉS GEMZSE KÖZSÉGEK KÖRJEGYZŐSÉGE,766557,
11823,2013-03-01,3999-12-31,KISIGMÁND-CSÉP KÖRJEGYZŐSÉG,387589,
11823,2013-03-01,3999-12-31,TÁRKÁNY - ETE KÖRJEGYZŐSÉG,766733,
11824,2013-03-01,3999-12-31,SZARVASKEND-DÖBÖRHEGY-DÖRÖSKE-HALASTÓ-NAGYMIZDÓ KÖZSÉGEK KÖRJEGYZŐSÉGE,425423,
11824,2013-03-01,3999-12-31,MAGYARSZECSŐD ÉS MOLNASZECSŐD KÖZSÉGEK KÖRJEGYZŐSÉGE,761640,
11826,2013-03-01,3999-12-31,VÁSÁROSNAMÉNY VÁROS KÉPVISELŐ-TESTÜLETÉNEK POLGÁRMESTERI HIVATALA,403391,
11826,2013-03-01,3999-12-31,GULÁCS-JÁND KÖZSÉGEK KÖRJEGYZÖSÉGE,445441,
11827,2013-03-02,3999-12-31,POLGÁRMESTERI  HIVATAL ZÁHONY,403962,
11828,2013-03-01,3999-12-31,ROZSÁLY-ZAJTA-TISZTABEREK ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE,445287,
11828,2013-03-01,3999-12-31,GACSÁLY-KISNAMÉNY KÖZSÉGEK KÖRJEGYZŐSÉGE,772992,
11828,2013-03-01,3999-12-31,CSÁSZLÓ KÖZSÉG POLGÁRMESTERI HIVATALA,797290,
11829,2013-03-01,3999-12-31,PÁZMÁND ÉS VEREB KÖZSÉGEK KÖRJEGYZŐSÉGE,592336,
11830,2013-03-01,3999-12-31,EPERJESKE-TISZAMOGYORÓS KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZŐSÉGE,761277,
11831,2013-03-01,3999-12-31,NYÍRTÉT KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,443326,
11831,2013-03-01,3999-12-31,SZÉKELY KÖZSÉG POLGÁRMESTERI HIVATALA,443360,
11833,2013-03-01,3999-12-31,KÉK KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,443294,
11833,2013-03-01,3999-12-31,BESZTEREC-ÚJDOMBRÁD-TISZARÁD KÖZSÉGEK KÖRJEGYZÖSÉGI HIVATALA,446097,
11834,2013-04-01,3999-12-31,KÁNTORJÁNOSI ÉS NYÍRDERZS ÖNKORMÁNYZATOK KÉPVISELŐ-TESTÜLETEINEK KÖRJEGYZŐSÉGE,761343,
11835,2013-03-01,3999-12-31,VÁROSI ÖNKORMÁNYZAT KÉPVISELŐ-TESTÜLETÉNEK POLGÁRMESTERI  HIVATALA,403753,
11835,2013-03-01,3999-12-31,TISZAKANYÁR KÖZSÉG ÖNKORMÁNYZATA KÉPVISELŐ-TESTÜLETÉNEK POLGÁRMESTERI HIVATALA,442934,
11835,2013-03-01,3999-12-31,BESZTEREC-ÚJDOMBRÁD-TISZARÁD KÖZSÉGEK KÖRJEGYZÖSÉGI HIVATALA,446097,
11836,2013-03-01,3999-12-31,RÁD KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,394163,
11836,2013-03-01,3999-12-31,VÁCHARTYÁN KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,394228,
11838,2013-03-01,3999-12-31,TARPA NAGYKÖZSÉG POLGÁRMESTERI HIVATALA,405229,
11838,2013-03-01,3999-12-31,GULÁCS-JÁND KÖZSÉGEK KÖRJEGYZÖSÉGE,445441,
11839,2013-03-01,3999-12-31,CSÁVOLY KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,336598,
11839,2013-03-01,3999-12-31,FELSŐSZENTIVÁN ÉS TATAHÁZA KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZÖSÉGE,542342,
11840,2013-03-01,3999-12-31,POLGÁRMESTERI HIVATAL KUNBAJA,339281,
11840,2013-03-01,3999-12-31,FELSŐSZENTIVÁN ÉS TATAHÁZA KÖZSÉGI ÖNKORMÁNYZATOK KÖRJEGYZÖSÉGE,542342,
11841,2013-03-01,3999-12-31,BÓCSA KÖZSÉG POLGÁRMESTERI HIVATAL,338691,
