TZSAZON_ID,HATKEZD,HATVEGE,NEV,PIR,PIRTIP
21009,2009-01-01,2009-12-31,HAJÓS VÁROS ÖNKORMÁNYZATA,724452,4
21009,2009-01-01,2009-12-31,DUNAPATAJ NAGYKÖZSÉG ÖNKORMÁNYZATA,724430,4
21009,2009-01-01,2009-12-31,DRÁGSZÉL KÖZSÉG ÖNKORMÁNYZATA,540315,4
21009,2009-01-01,2009-12-31,ÚJTELEK KÖZSÉG ÖNKORMÁNYZATA,341727,4
21009,2009-01-01,2009-12-31,DUNATETÉTLEN KÖZSÉG ÖNKORMÁNYZATA,341684,4
21009,2009-01-01,2009-12-31,SZAKMÁR KÖZSÉG ÖNKORMÁNYZATA,337474,4
21009,2009-01-01,2009-12-31,ÖREGCSERTŐ KÖZSÉGI ÖNKORMÁNYZAT,337463,4
21009,2009-01-01,2009-12-31,HOMOKMÉGY KÖZSÉGI ÖNKORMÁNYZAT,337430,4
21009,2009-01-01,2009-12-31,MISKE KÖZSÉG ÖNKORMÁNYZATA,337441,4
21017,2009-01-01,2012-12-31,LAJOSMIZSE VÁROS ÖNKORMÁNYZATA,724616,1
21017,2009-01-01,2012-12-31,LAJOSMIZSE VÁROS ÖNKORMÁNYZATA,724616,4
21017,2012-09-19,2012-12-31,FELSŐLAJOS KÖZSÉGI ÖNKORMÁNYZAT,540304,4
21018,2009-01-01,2013-06-30,LAKITELEK ÖNKORMÁNYZATA,724627,1
21019,2009-01-01,2010-01-06,TISZAKÉCSKE VÁROS ÖNKORMÁNYZATA,724650,1
21019,2009-01-01,2010-01-06,TISZAKÉCSKE VÁROS ÖNKORMÁNYZATA,724650,4
21020,2009-01-01,2009-06-30,ÁGASEGYHÁZA ÖNKORMÁNYZAT,724661,1
21020,2009-01-01,2009-06-30,ORGOVÁNY KÖZSÉGI ÖNKORMÁNYZAT,724726,1
21020,2009-01-01,2009-06-30,ÁGASEGYHÁZA ÖNKORMÁNYZAT,724661,4
21020,2009-01-01,2009-06-30,ORGOVÁNY KÖZSÉGI ÖNKORMÁNYZAT,724726,4
21021,2009-01-01,2009-06-30,ÁGASEGYHÁZA ÖNKORMÁNYZAT,724661,1
21021,2009-01-01,2009-06-30,ORGOVÁNY KÖZSÉGI ÖNKORMÁNYZAT,724726,1
21021,2009-01-01,2009-06-30,ÁGASEGYHÁZA ÖNKORMÁNYZAT,724661,4
21021,2009-01-01,2009-06-30,ORGOVÁNY KÖZSÉGI ÖNKORMÁNYZAT,724726,4
21022,2009-01-01,2012-01-09,ÁGASEGYHÁZA KÖZSÉG ÖNKORMÁNYZATA,724661,1
21022,2009-01-01,2012-01-09,ÁGASEGYHÁZA KÖZSÉG ÖNKORMÁNYZATA,724661,4
21023,2009-01-01,2012-02-01,FÜLÖPHÁZA KÖZSÉG ÖNKORMÁNYZATA,724672,1
21023,2009-01-01,2012-02-01,FÜLÖPHÁZA KÖZSÉG ÖNKORMÁNYZATA,724672,4
21024,2009-01-01,2009-12-31,KUNADACS ÖNKORMÁNYZATA,724683,1
21024,2009-01-01,2009-12-31,KUNADACS ÖNKORMÁNYZATA,724683,4
21025,2009-01-01,2011-12-31,KISKUNFÉLEGYHÁZA VÁROS ÖNKORMÁNYZATA,724737,1
21025,2012-01-01,2012-03-31,BELÜGYMINISZTÉRIUM,311607,1
21026,2009-01-01,2009-08-31,KISKUNFÉLEGYHÁZA VÁROS ÖNKORMÁNYZATA,724737,1
21026,2009-01-01,2009-08-31,KISKUNFÉLEGYHÁZA VÁROS ÖNKORMÁNYZATA,724737,4
21027,2009-01-01,2012-12-31,KISKUNFÉLEGYHÁZA VÁROS ÖNKORMÁNYZATA,724737,1
21027,2009-01-01,2012-12-31,KISKUNFÉLEGYHÁZA VÁROS ÖNKORMÁNYZATA,724737,4
21028,2009-01-01,2009-06-30,KUNSZÁLLÁS KÖZSÉG ÖNKORMÁNYZATA,724759,1
21029,2009-01-01,2009-06-30,KUNSZÁLLÁS KÖZSÉG ÖNKORMÁNYZATA,724759,1
21031,2009-01-01,2012-12-31,PETŐFISZÁLLÁS KÖZSÉGI ÖNKORMÁNYZAT,724771,1
21031,2009-01-01,2012-12-31,PETŐFISZÁLLÁS KÖZSÉGI ÖNKORMÁNYZAT,724771,4
21035,2009-01-01,2012-04-30,PÁHI KÖZSÉG ÖNKORMÁNYZATA,724870,1
21036,2009-01-01,2012-12-31,TOMPA VÁROS ÖNKORMÁNYZATA,724946,1
21036,2009-01-01,2012-12-31,TOMPA VÁROS ÖNKORMÁNYZATA,724946,4
21038,2009-01-01,2009-06-30,BÁCSSZŐLŐS KÖZSÉG ÖNKORMÁNYZATA,339159,1
21038,2009-01-01,2009-06-30,BÁCSSZŐLŐS KÖZSÉG ÖNKORMÁNYZATA,339159,4
21040,2009-01-01,2011-08-31,KÖMPÖC KÖZSÉG ÖNKORMÁNYZATA,339270,1
21040,2009-01-01,2011-08-31,HARKAKÖTÖNY KÖZSÉG ÖNKORMÁNYZATA,724968,1
21040,2009-01-01,2011-08-31,KÖMPÖC KÖZSÉG ÖNKORMÁNYZATA,339270,4
21040,2009-01-01,2011-08-31,HARKAKÖTÖNY KÖZSÉG ÖNKORMÁNYZATA,724968,4
21042,2009-01-01,2011-07-31,JÁSZSZENTLÁSZLÓ KÖZSÉGI ÖNKORMÁNYZAT,339214,1
21042,2009-01-01,2011-07-31,JÁSZSZENTLÁSZLÓ KÖZSÉGI ÖNKORMÁNYZAT,339214,4
21042,2009-01-01,2011-07-31,MÓRICGÁT KÖZSÉGI ÖNKORMÁNYZAT,540634,4
21043,2009-07-01,2012-12-31,KELEBIA KÖZSÉG ÖNKORMÁNYZATA,736349,1
21043,2009-07-01,2012-12-31,KELEBIA KÖZSÉG ÖNKORMÁNYZATA,736349,4
21045,2009-01-01,2009-01-04,KISSZÁLLÁS KÖZSÉG ÖNKORMÁNYZATA,724979,1
21046,2009-01-01,2012-12-31,KISSZÁLLÁS KÖZSÉG ÖNKORMÁNYZATA,724979,1
21046,2009-07-01,2012-12-31,KISSZÁLLÁS KÖZSÉG ÖNKORMÁNYZATA,724979,4
21047,2009-01-01,2012-12-31,KUNFEHÉRTÓ KÖZSÉG ÖNKORMÁNYZATA,724991,1
21047,2009-01-01,2012-12-31,KUNFEHÉRTÓ KÖZSÉG ÖNKORMÁNYZATA,724991,4
21049,2009-01-01,2013-06-24,PIRTÓ KÖZSÉG ÖNKORMÁNYZATA,339335,1
21049,2009-01-01,2013-06-24,PIRTÓ KÖZSÉG ÖNKORMÁNYZATA,339335,4
21050,2009-01-01,2013-05-07,PIRTÓ KÖZSÉG ÖNKORMÁNYZATA,339335,1
21052,2009-01-01,2011-07-31,IZSÁK VÁROS ÖNKORMÁNYZATA,725031,1
21052,2009-01-01,2011-07-31,IZSÁK VÁROS ÖNKORMÁNYZATA,725031,4
21053,2009-01-01,2011-07-31,IZSÁK VÁROS ÖNKORMÁNYZATA,725031,1
21054,2009-01-01,2011-07-31,IZSÁK VÁROS ÖNKORMÁNYZATA,725031,1
21054,2009-01-01,2011-07-31,IZSÁK VÁROS ÖNKORMÁNYZATA,725031,4
21055,2009-01-01,2011-07-31,IZSÁK VÁROS ÖNKORMÁNYZATA,725031,1
21055,2009-01-01,2011-07-31,IZSÁK VÁROS ÖNKORMÁNYZATA,725031,4
21057,2009-01-01,2009-05-31,KÉLESHALOM KÖZSÉGI ÖNKORMÁNYZAT,341903,1
21058,2009-01-01,2009-08-31,KÉLESHALOM KÖZSÉGI ÖNKORMÁNYZAT,341903,1
21058,2009-01-01,2009-08-31,KÉLESHALOM KÖZSÉGI ÖNKORMÁNYZAT,341903,4
21061,2009-01-01,2012-12-31,CSABASZABADI KÖZSÉG ÖNKORMÁNYZATA,342702,1
21061,2009-12-15,2012-12-31,CSABASZABADI KÖZSÉG ÖNKORMÁNYZATA,342702,4
21062,2009-01-01,2010-06-30,SARKAD VÁROS ÖNKORMÁNYZATA,725163,1
21062,2009-07-01,2010-06-30,SARKAD VÁROS ÖNKORMÁNYZATA,725163,4
21063,2009-01-01,2012-12-31,SARKAD VÁROS ÖNKORMÁNYZATA,725163,1
21063,2009-07-01,2012-12-31,SARKAD VÁROS ÖNKORMÁNYZATA,725163,4
21063,2009-07-01,2012-12-31,KÖTEGYÁN KÖZSÉG ÖNKORMÁNYZATA,343611,4
21063,2009-07-01,2012-12-31,ÚJSZALONTA KÖZSÉG ÖNKORMÁNYZATA,347192,4
21065,2009-01-01,2012-12-31,SARKAD VÁROS ÖNKORMÁNYZATA,725163,1
21065,2009-07-01,2012-12-31,SARKAD VÁROS ÖNKORMÁNYZATA,725163,4
21066,2009-01-01,2009-12-31,SARKAD VÁROSI ÖNKORMÁNYZAT,725163,1
21067,2009-01-01,2011-11-15,SARKAD VÁROS ÖNKORMÁNYZATA,725163,1
21068,2009-01-01,2009-10-14,BÉLMEGYER KÖZSÉG ÖNKORMÁNYZAT,343150,1
21071,2009-01-01,2012-12-31,SZARVAS VÁROS ÖNKORMÁNYZATA,725097,1
21071,2009-01-01,2012-12-31,SZARVAS VÁROS ÖNKORMÁNYZATA,725097,4
21075,2009-01-01,2010-02-23,ELEK VÁROS ÖNKORMÁNYZATA,725107,1
21075,2009-07-01,2010-02-23,ELEK VÁROS ÖNKORMÁNYZATA,725107,4
21077,2009-01-01,2009-04-30,KÉTEGYHÁZA NAGYKÖZSÉGI ÖNKORMÁNYZAT,725118,1
21078,2009-01-01,2012-12-31,KÉTEGYHÁZA NAGYKÖZSÉG ÖNKORMÁNYZATA,725118,1
21078,2009-07-01,2012-12-31,KÉTEGYHÁZA NAGYKÖZSÉG ÖNKORMÁNYZATA,725118,4
21079,2009-01-01,2010-12-31,KÉTEGYHÁZA NAGYKÖZSÉG ÖNKORMÁNYZATA,725118,1
21080,2009-01-01,2009-04-30,KÉTEGYHÁZA NAGYKÖZSÉGI ÖNKORMÁNYZAT,725118,1
21081,2009-01-01,2009-07-21,KÖTEGYÁN KÖZSÉG ÖNKORMÁNYZATA,343611,1
21081,2009-01-01,2009-07-21,ÚJSZALONTA KÖZSÉG ÖNKORMÁNYZATA,347192,1
21081,2009-01-01,2009-07-21,KÖTEGYÁN KÖZSÉG ÖNKORMÁNYZATA,343611,4
21081,2009-01-01,2009-07-21,ÚJSZALONTA KÖZSÉG ÖNKORMÁNYZATA,347192,4
21082,2009-01-01,2013-08-31,KÖTEGYÁN KÖZSÉG ÖNKORMÁNYZATA,343611,1
21082,2009-01-01,2013-08-31,KÖTEGYÁN KÖZSÉG ÖNKORMÁNYZATA,343611,4
21083,2009-01-01,2009-01-31,DOBOZ NAGYKÖZSÉGI ÖNKORMÁNYZAT,725141,1
21084,2009-01-01,2012-12-31,DOBOZ NAGYKÖZSÉG ÖNKORMÁNYZATA,725141,1
21084,2010-05-31,2012-12-31,DOBOZ NAGYKÖZSÉG ÖNKORMÁNYZATA,725141,4
21085,2009-01-01,2012-12-31,DOBOZ NAGYKÖZSÉG ÖNKORMÁNYZATA,725141,1
21085,2009-01-01,2012-12-31,DOBOZ NAGYKÖZSÉG ÖNKORMÁNYZATA,725141,4
21086,2009-01-01,2011-06-30,MEZŐGYÁN KÖZSÉG ÖNKORMÁNYZATA,725152,1
21086,2009-01-01,2011-06-30,MEZŐGYÁN KÖZSÉG ÖNKORMÁNYZATA,725152,4
21087,2009-01-01,2012-12-31,GESZT KÖZSÉG ÖNKORMÁNYZATA,343732,1
21087,2009-01-01,2012-12-31,GESZT KÖZSÉG ÖNKORMÁNYZATA,343732,4
21088,2009-01-01,2011-08-12,MÉHKERÉK KÖZSÉG ÖNKORMÁNYZATA,343765,1
21088,2009-01-01,2011-08-12,MÉHKERÉK KÖZSÉG ÖNKORMÁNYZATA,343765,4
21089,2009-01-01,2012-12-31,ÚJKÍGYÓS VÁROS ÖNKORMÁNYZATA,725174,1
21089,2009-01-01,2012-12-31,ÚJKÍGYÓS VÁROS ÖNKORMÁNYZATA,725174,4
21090,2009-01-01,2012-08-31,KASZAPER KÖZSÉG ÖNKORMÁNYZATA,725206,1
21090,2009-01-01,2012-08-31,KASZAPER KÖZSÉG ÖNKORMÁNYZATA,725206,4
21091,2009-01-01,2012-08-31,KASZAPER KÖZSÉG ÖNKORMÁNYZATA,725206,1
21091,2009-01-01,2012-08-31,KASZAPER KÖZSÉG ÖNKORMÁNYZATA,725206,4
21092,2009-01-01,2011-08-01,GÁDOROS NAGYKÖZSÉG ÖNKORMÁNYZATA,725415,1
21092,2009-01-01,2011-08-01,NAGYBÁNHEGYES KÖZSÉG ÖNKORMÁNYZATA,725284,1
21092,2009-01-01,2011-08-01,KASZAPER KÖZSÉG ÖNKORMÁNYZATA,725206,1
21092,2009-01-01,2011-08-01,PUSZTAFÖLDVÁR KÖZSÉGI ÖNKORMÁNYZAT,725471,1
21093,2009-01-01,2012-08-31,MEDGYESEGYHÁZA VÁROSI ÖNKORMÁNYZAT,725217,1
21094,2009-01-01,2013-06-30,MEDGYESEGYHÁZA VÁROSI ÖNKORMÁNYZAT,725217,1
21094,2009-01-01,2013-06-30,ÚJKÍGYÓS VÁROS ÖNKORMÁNYZATA,725174,1
21094,2009-01-01,2013-06-30,MEDGYESBODZÁS KÖZSÉG ÖNKORMÁNYZATA,725239,1
21095,2009-01-01,2011-12-31,MEZŐHEGYES VÁROS ÖNKORMÁNYZATA,725251,1
21095,2010-07-02,2011-12-31,MEZŐHEGYES VÁROS ÖNKORMÁNYZATA,725251,4
21096,2009-01-01,2009-11-18,NAGYÉR KÖZSÉGI ÖNKORMÁNYZAT,726962,1
21096,2009-01-01,2009-11-18,CSANÁDPALOTA VÁROSI ÖNKORMÁNYZAT,726874,1
21096,2009-01-01,2009-11-18,PITVAROS KÖZSÉGI ÖNKORMÁNYZAT,726863,1
21096,2009-01-01,2009-11-18,MEZŐHEGYES VÁROSI ÖNKORMÁNYZAT,725251,1
21096,2009-01-01,2009-11-18,BATTONYA VÁROSI ÖNKORMÁNYZAT,725240,1
21096,2009-01-01,2009-11-18,VÉGEGYHÁZA KÖZSÉGI ÖNKORMÁNYZAT,725185,1
21096,2009-01-01,2009-11-18,AMBRÓZFALVA KÖZSÉG ÖNKORMÁNYZATA,357283,1
21096,2009-01-01,2009-11-18,KÖVEGY KÖZSÉG ÖNKORMÁNYZATA,357205,1
21096,2009-01-01,2009-11-18,CSANÁDALBERTI KÖZSÉG ÖNKORMÁNYZATA,357261,1
21097,2009-01-01,2009-09-11,NAGYBÁNHEGYES KÖZSÉGI ÖNKORMÁNYZAT,725284,1
21097,2009-01-01,2009-09-11,NAGYBÁNHEGYES KÖZSÉGI ÖNKORMÁNYZAT,725284,4
21098,2009-01-01,2012-08-31,NAGYBÁNHEGYES KÖZSÉG ÖNKORMÁNYZATA,725284,1
21098,2009-01-01,2012-08-31,NAGYBÁNHEGYES KÖZSÉG ÖNKORMÁNYZATA,725284,4
21099,2009-01-01,2010-11-18,OKÁNY KÖZSÉG ÖNKORMÁNYZATA,725305,1
211,2009-01-01,2011-12-31,BARANYA MEGYEI ÖNKORMÁNYZAT,724001,1
211,2012-01-01,2012-12-31,KÖZIGAZGATÁSI ÉS IGAZSÁGÜGYI MINISZTÉRIUM,300070,1
211,2013-01-01,3999-12-31,EMBERI ERŐFORRÁSOK MINISZTÉRIUMA,309271,1
211,2009-01-01,2011-12-31,BARANYA MEGYEI ÖNKORMÁNYZAT,724001,4
211,2012-01-01,2012-12-31,BARANYA MEGYEI INTÉZMÉNYFENNTARTÓ KÖZPONT,795526,4
211,2013-01-01,3999-12-31,SZOCIÁLIS ÉS GYERMEKVÉDELMI FŐIGAZGATÓSÁG,802101,4
21100,2009-01-01,2011-08-10,OKÁNY KÖZSÉG ÖNKORMÁNYZATA,725305,1
21100,2011-05-11,2011-08-10,OKÁNY KÖZSÉG ÖNKORMÁNYZATA,725305,4
21101,2009-01-01,2012-12-31,SARKADKERESZTÚR KÖZSÉG ÖNKORMÁNYZATA,725130,1
21101,2009-01-01,2012-12-31,OKÁNY KÖZSÉG ÖNKORMÁNYZATA,725305,1
21101,2009-01-01,2012-12-31,SARKADKERESZTÚR KÖZSÉG ÖNKORMÁNYZATA,725130,4
21101,2009-01-01,2012-12-31,OKÁNY KÖZSÉG ÖNKORMÁNYZATA,725305,4
21102,2009-01-01,2011-06-30,SZEGHALOM VÁROS ÖNKORMÁNYZATA,725316,1
21103,2009-01-01,2011-06-30,SZEGHALOM VÁROS ÖNKORMÁNYZATA,725316,1
21104,2009-01-01,2010-05-31,DÉVAVÁNYA VÁROSI ÖNKORMÁNYZAT,725327,1
21105,2009-01-01,2012-12-31,DÉVAVÁNYA VÁROS ÖNKORMÁNYZATA,725327,1
21106,2009-01-01,2012-01-31,FÜZESGYARMAT VÁROS ÖNKORMÁNYZATA,725338,1
21106,2009-01-01,2009-11-22,FÜZESGYARMAT VÁROSI ÖNKORMÁNYZAT,725338,4
21107,2009-01-01,2011-07-15,ZSADÁNY KÖZSÉGI ÖNKORMÁNYZAT,344739,1
21107,2009-01-01,2011-07-15,ZSADÁNY KÖZSÉGI ÖNKORMÁNYZAT,344739,4
21108,2009-01-01,2012-08-31,ZSADÁNY KÖZSÉGI ÖNKORMÁNYZAT,344739,1
21108,2009-01-01,2012-08-31,ZSADÁNY KÖZSÉGI ÖNKORMÁNYZAT,344739,4
21109,2009-01-01,2009-07-22,KERTÉSZSZIGET KÖZSÉGI ÖNKORMÁNYZAT,344751,1
21110,2009-01-01,2011-06-30,KÖRÖSLADÁNY VÁROS ÖNKORMÁNYZATA,725349,1
21110,2009-07-01,2011-06-30,KÖRÖSLADÁNY VÁROS ÖNKORMÁNYZATA,725349,4
21111,2009-01-01,2010-03-08,BÉKÉSSÁMSON KÖZSÉG ÖNKORMÁNYZATA,725459,1
21111,2009-01-01,2010-03-08,TÓTKOMLÓS VÁROS ÖNKORMÁNYZATA,725426,1
21111,2009-01-01,2010-03-08,VÉSZTŐ VÁROS ÖNKORMÁNYZATA,725350,1
21111,2009-01-01,2010-03-08,ÚJIRÁZ KÖZSÉGI ÖNKORMÁNYZAT,375296,1
21111,2009-01-01,2010-03-08,CSORVÁS VÁROS ÖNKORMÁNYZATA,725493,1
21114,2009-01-01,2011-07-31,BÉKÉSCSABA MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,725361,1
21114,2009-01-01,2011-07-31,BÉKÉSCSABA MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,725361,4
21115,2009-01-01,2011-07-31,BÉKÉSCSABA MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,725361,1
21115,2009-01-01,2011-07-31,BÉKÉSCSABA MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,725361,4
21116,2009-01-01,2011-07-31,BÉKÉSCSABA MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,725361,1
21116,2009-01-01,2011-07-31,BÉKÉSCSABA MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,725361,4
21117,2009-01-01,2011-07-31,BÉKÉSCSABA MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,725361,1
21117,2009-01-01,2011-07-31,BÉKÉSCSABA MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,725361,4
21119,2009-01-01,2012-08-31,GÁDOROS NAGYKÖZSÉG ÖNKORMÁNYZATA,725415,1
21119,2009-07-01,2012-08-31,EPERJES KÖZSÉG ÖNKORMÁNYZATA,357085,4
21119,2009-07-01,2012-08-31,GÁDOROS NAGYKÖZSÉG ÖNKORMÁNYZATA,725415,4
21121,2009-01-01,2013-08-31,TÓTKOMLÓS VÁROS ÖNKORMÁNYZATA,725426,1
21121,2009-01-01,2013-08-31,TÓTKOMLÓS VÁROS ÖNKORMÁNYZATA,725426,4
21123,2009-01-01,2012-12-31,BÉKÉSSÁMSON KÖZSÉG ÖNKORMÁNYZATA,725459,1
21123,2009-01-01,2012-12-31,BÉKÉSSÁMSON KÖZSÉG ÖNKORMÁNYZATA,725459,4
21124,2009-01-01,2011-04-26,PUSZTAFÖLDVÁR KÖZSÉGI ÖNKORMÁNYZAT,725471,1
21124,2009-01-01,2011-04-26,PUSZTAFÖLDVÁR KÖZSÉGI ÖNKORMÁNYZAT,725471,4
21125,2009-01-01,2012-08-29,CSORVÁS VÁROS ÖNKORMÁNYZATA,725493,1
21126,2009-01-01,2010-03-23,GYULA VÁROS ÖNKORMÁNYZATA,725503,1
21127,2009-01-01,2012-12-31,GYOMAENDRŐD VÁROS ÖNKORMÁNYZATA,725525,1
21127,2009-01-01,2012-12-31,GYOMAENDRŐD VÁROS ÖNKORMÁNYZATA,725525,4
21128,2009-07-01,2013-01-01,GYOMAENDRŐD VÁROS ÖNKORMÁNYZATA,725525,1
21128,2009-07-01,2013-01-01,HUNYA KÖZSÉG ÖNKORMÁNYZATA,346788,1
21128,2009-07-01,2013-01-01,CSÁRDASZÁLLÁS KÖZSÉGI ÖNKORMÁNYZAT,725570,1
21128,2009-07-01,2013-01-01,GYOMAENDRŐD VÁROS ÖNKORMÁNYZATA,725525,4
21128,2009-07-01,2013-01-01,HUNYA KÖZSÉG ÖNKORMÁNYZATA,346788,4
21128,2009-07-01,2013-01-01,CSÁRDASZÁLLÁS KÖZSÉGI ÖNKORMÁNYZAT,725570,4
21129,2009-01-01,2012-08-31,BÉKÉSSZENTANDRÁS NAGYKÖZSÉG ÖNKORMÁNYZATA,725547,1
21129,2009-01-01,2012-08-31,BÉKÉSSZENTANDRÁS NAGYKÖZSÉG ÖNKORMÁNYZATA,725547,4
21131,2009-01-01,2012-12-31,ÖRMÉNYKÚT KÖZSÉG ÖNKORMÁNYZATA,347202,1
21131,2009-01-01,2012-12-31,CSABACSŰD NAGYKÖZSÉG ÖNKORMÁNYZATA,725558,1
21131,2009-01-01,2012-12-31,ÖRMÉNYKÚT KÖZSÉG ÖNKORMÁNYZATA,347202,4
21131,2009-01-01,2012-12-31,CSABACSŰD NAGYKÖZSÉG ÖNKORMÁNYZATA,725558,4
21133,2009-01-01,2013-03-01,PUSZTAOTTLAKA KÖZSÉG ÖNKORMÁNYZATA,725569,1
21134,2009-01-01,2011-04-30,KISDOMBEGYHÁZ KÖZSÉG ÖNKORMÁNYZATA,347213,1
21134,2009-01-01,2010-01-21,KISDOMBEGYHÁZ KÖZSÉG ÖNKORMÁNYZATA,347213,4
21134,2010-01-22,2011-04-30,MAGYARDOMBEGYHÁZ KÖZSÉG ÖNKORMÁNYZATA,347224,4
21134,2010-01-22,2011-04-30,KISDOMBEGYHÁZ KÖZSÉG ÖNKORMÁNYZATA,347213,4
21135,2009-01-01,2009-08-31,KISDOMBEGYHÁZ KÖZSÉG ÖNKORMÁNYZATA,347213,1
21136,2009-01-01,2009-08-31,MAGYARDOMBEGYHÁZ KÖZSÉG ÖNKORMÁNYZATA,347224,1
21136,2009-01-01,2009-08-31,MAGYARDOMBEGYHÁZ KÖZSÉG ÖNKORMÁNYZATA,347224,4
21137,2009-01-01,2011-06-30,OROSHÁZA VÁROS ÖNKORMÁNYZATA,725514,1
21137,2009-01-01,2011-06-30,OROSHÁZA VÁROS ÖNKORMÁNYZATA,725514,4
21138,2009-01-01,2012-12-31,OROSHÁZA VÁROS ÖNKORMÁNYZATA,725514,1
21138,2009-01-01,2012-12-31,OROSHÁZA VÁROS ÖNKORMÁNYZATA,725514,4
21139,2009-01-01,2009-12-31,OROSHÁZA VÁROSI ÖNKORMÁNYZAT,725514,1
21139,2009-01-01,2009-12-31,OROSHÁZA VÁROSI ÖNKORMÁNYZAT,725514,4
21140,2009-01-01,2009-06-30,OROSHÁZA VÁROSI ÖNKORMÁNYZAT,725514,1
21140,2009-01-01,2009-06-30,OROSHÁZA VÁROSI ÖNKORMÁNYZAT,725514,4
21141,2009-01-01,2012-12-31,BÓDVALENKE KÖZSÉG ÖNKORMÁNYZATA,548278,1
21141,2009-01-01,2012-12-31,TORNABARAKONY KÖZSÉG ÖNKORMÁNYZATA,547677,1
21141,2009-01-01,2012-12-31,BÓDVARÁKÓ KÖZSÉG ÖNKORMÁNYZATA,547666,1
21141,2009-01-01,2012-12-31,TORNANÁDASKA KÖZSÉG ÖNKORMÁNYZATA,546427,1
21141,2009-01-01,2012-12-31,TORNASZENTJAKAB KÖZSÉG ÖNKORMÁNYZATA,545507,1
21141,2009-01-01,2012-12-31,BECSKEHÁZA KÖZSÉG ÖNKORMÁNYZATA,545431,1
21141,2009-01-01,2012-12-31,KOMJÁTI KÖZSÉG  ÖNKORMÁNYZATA,545244,1
21141,2009-01-01,2012-12-31,TORNASZENTANDRÁS KÖZSÉG  ÖNKORMÁNYZATA,545134,1
21141,2009-01-01,2012-12-31,BÓDVASZILAS KÖZSÉG ÖNKORMÁNYZATA,348012,1
21141,2009-01-01,2012-12-31,HIDVÉGARDÓ KÖZSÉG ÖNKORMÁNYZATA,348067,1
21141,2011-09-01,2012-12-31,SZŐLŐSARDÓ KÖZSÉG ÖNKORMÁNYZATA,546593,1
21141,2011-09-01,2012-12-31,VARBÓC KÖZSÉG ÖNKORMÁNYZATA,546582,1
21141,2011-09-01,2012-12-31,PERKUPA KÖZSÉG ÖNKORMÁNYZATA,348111,1
21141,2011-09-01,2012-12-31,ÉGERSZÖG KÖZSÉG ÖNKORMÁNYZATA,547644,1
21141,2009-01-01,2012-12-31,BÓDVALENKE KÖZSÉG ÖNKORMÁNYZATA,548278,4
21141,2009-01-01,2012-12-31,TORNABARAKONY KÖZSÉG ÖNKORMÁNYZATA,547677,4
21141,2009-01-01,2012-12-31,BÓDVARÁKÓ KÖZSÉG ÖNKORMÁNYZATA,547666,4
21141,2009-01-01,2012-12-31,TORNANÁDASKA KÖZSÉG ÖNKORMÁNYZATA,546427,4
21141,2009-01-01,2012-12-31,TORNASZENTJAKAB KÖZSÉG ÖNKORMÁNYZATA,545507,4
21141,2009-01-01,2012-12-31,BECSKEHÁZA KÖZSÉG ÖNKORMÁNYZATA,545431,4
21141,2009-01-01,2012-12-31,KOMJÁTI KÖZSÉG  ÖNKORMÁNYZATA,545244,4
21141,2009-01-01,2012-12-31,TORNASZENTANDRÁS KÖZSÉG  ÖNKORMÁNYZATA,545134,4
21141,2009-01-01,2012-12-31,BÓDVASZILAS KÖZSÉG ÖNKORMÁNYZATA,348012,4
21141,2009-01-01,2012-12-31,HIDVÉGARDÓ KÖZSÉG ÖNKORMÁNYZATA,348067,4
21141,2011-09-01,2012-12-31,SZŐLŐSARDÓ KÖZSÉG ÖNKORMÁNYZATA,546593,4
21141,2011-09-01,2012-12-31,VARBÓC KÖZSÉG ÖNKORMÁNYZATA,546582,4
21141,2011-09-01,2012-12-31,PERKUPA KÖZSÉG ÖNKORMÁNYZATA,348111,4
21141,2011-09-01,2012-12-31,ÉGERSZÖG KÖZSÉG ÖNKORMÁNYZATA,547644,4
21142,2009-01-01,2013-02-07,BÓDVASZILAS KÖZSÉG ÖNKORMÁNYZATA,348012,1
21142,2009-01-01,2013-02-07,BÓDVASZILAS KÖZSÉG ÖNKORMÁNYZATA,348012,4
21143,2009-01-01,2012-12-31,BOLDVA KÖZSÉG ÖNKORMÁNYZATA,348023,1
21143,2009-01-01,2012-12-31,ZILIZ KÖZSÉG  ÖNKORMÁNYZATA,545145,4
21143,2009-01-01,2012-12-31,HANGÁCS KÖZSÉG ÖNKORMÁNYZATA,348056,4
21143,2009-01-01,2012-12-31,BOLDVA KÖZSÉG ÖNKORMÁNYZATA,348023,4
21143,2009-01-01,2012-12-31,NYOMÁR KÖZSÉG ÖNKORMÁNYZATA,545585,4
21144,2009-01-01,2012-04-03,BOLDVA KÖZSÉG ÖNKORMÁNYZATA,348023,1
21144,2009-01-01,2012-04-03,BOLDVA KÖZSÉG ÖNKORMÁNYZATA,348023,4
