TZSAZON_ID,PIR,STATUSZ,VIZSGDATUM,VIZSGDATUMTOL,XMLDATUM
16207,490418,H,2013-11-15,2013-11-15,2013-11-16
16208,490430,H,2013-11-15,2013-11-15,2013-11-16
16209,490441,H,2013-11-15,2013-11-15,2013-11-16
1621,396826,H,2013-11-15,2013-11-15,2013-11-15
16210,490474,H,2013-11-15,2013-11-15,2013-11-16
16211,490485,H,2013-11-15,2013-11-15,2013-11-16
16212,490517,H,2013-11-15,2013-11-15,2013-11-16
16213,490540,H,2013-11-15,2013-11-15,2013-11-16
16214,490573,H,2013-11-15,2013-11-15,2013-11-16
16215,490605,H,2013-11-15,2013-11-15,2013-11-16
16216,490683,H,2013-11-15,2013-11-15,2013-11-16
16217,490814,H,2013-11-15,2013-11-15,2013-11-16
16218,490825,H,2013-11-15,2013-11-15,2013-11-16
16219,490858,H,2013-11-15,2013-11-15,2013-11-16
1622,396837,H,2013-11-15,2013-11-15,2013-11-15
16220,490870,H,2013-11-15,2013-11-15,2013-11-16
16221,490881,H,2013-11-15,2013-11-15,2013-11-16
16222,490913,H,2013-11-15,2013-11-15,2013-11-16
16223,490924,H,2013-11-15,2013-11-15,2013-11-16
16224,490946,H,2013-11-15,2013-11-15,2013-11-16
16225,490957,H,2013-11-15,2013-11-15,2013-11-16
16226,490968,H,2013-11-15,2013-11-15,2013-11-16
16227,490979,H,2013-11-15,2013-11-15,2013-11-16
16228,490991,H,2013-11-15,2013-11-15,2013-11-16
16229,491019,H,2013-11-15,2013-11-15,2013-11-16
1623,396848,H,2013-11-15,2013-11-15,2013-11-15
16230,491141,H,2013-11-15,2013-11-15,2013-11-16
16231,491163,H,2013-11-15,2013-11-15,2013-11-16
16232,491174,H,2013-11-15,2013-11-15,2013-11-16
16233,491185,H,2013-11-15,2013-11-15,2013-11-16
16234,491206,H,2013-11-15,2013-11-15,2013-11-16
16235,491217,H,2013-11-15,2013-11-15,2013-11-16
16236,491239,H,2013-11-15,2013-11-15,2013-11-16
16237,491251,H,2013-11-15,2013-11-15,2013-11-16
16238,491262,H,2013-11-15,2013-11-15,2013-11-16
16239,491273,H,2013-11-15,2013-11-15,2013-11-16
1624,396882,H,2013-11-15,2013-11-15,2013-11-15
16240,491316,H,2013-11-15,2013-11-15,2013-11-16
16241,491415,H,2013-11-15,2013-11-15,2013-11-16
16242,491437,H,2013-11-15,2013-11-15,2013-11-16
16243,491448,H,2013-11-15,2013-11-15,2013-11-16
16244,491459,H,2013-11-15,2013-11-15,2013-11-16
16245,491471,H,2013-11-15,2013-11-15,2013-11-16
16246,491493,H,2013-11-15,2013-11-15,2013-11-16
16247,491514,H,2013-11-15,2013-11-15,2013-11-16
16248,491525,H,2013-11-15,2013-11-15,2013-11-16
16249,491536,H,2013-11-15,2013-11-15,2013-11-16
1625,396992,H,2013-11-15,2013-11-15,2013-11-15
16250,491547,H,2013-11-15,2013-11-15,2013-11-16
16251,491558,H,2013-11-15,2013-11-15,2013-11-16
16252,491569,H,2013-11-15,2013-11-15,2013-11-16
16253,491570,H,2013-11-15,2013-11-15,2013-11-16
16254,491581,H,2013-11-15,2013-11-15,2013-11-16
16255,491592,H,2013-11-15,2013-11-15,2013-11-16
16256,491602,H,2013-11-15,2013-11-15,2013-11-16
16257,491613,H,2013-11-15,2013-11-15,2013-11-16
16258,491635,H,2013-11-15,2013-11-15,2013-11-16
16259,491646,H,2013-11-15,2013-11-15,2013-11-16
1626,397010,H,2013-11-15,2013-11-15,2013-11-15
16260,491657,H,2013-11-15,2013-11-15,2013-11-16
16261,491668,H,2013-11-15,2013-11-15,2013-11-16
16262,491680,H,2013-11-15,2013-11-15,2013-11-16
16263,491691,H,2013-11-15,2013-11-15,2013-11-16
16264,491712,H,2013-11-15,2013-11-15,2013-11-16
16265,491745,H,2013-11-15,2013-11-15,2013-11-16
16266,491767,H,2013-11-15,2013-11-15,2013-11-16
16267,491790,H,2013-11-15,2013-11-15,2013-11-16
16268,491800,H,2013-11-15,2013-11-15,2013-11-16
16269,491811,H,2013-11-15,2013-11-15,2013-11-16
1627,397021,H,2013-11-15,2013-11-15,2013-11-15
16270,491833,H,2013-11-15,2013-11-15,2013-11-16
16271,491855,H,2013-11-15,2013-11-15,2013-11-16
16272,491866,H,2013-11-15,2013-11-15,2013-11-16
16273,491877,H,2013-11-15,2013-11-15,2013-11-16
16274,491888,H,2013-11-15,2013-11-15,2013-11-16
16275,491899,H,2013-11-15,2013-11-15,2013-11-16
16276,491921,H,2013-11-15,2013-11-15,2013-11-16
16277,491943,H,2013-11-15,2013-11-15,2013-11-16
16278,491954,H,2013-11-15,2013-11-15,2013-11-16
16279,491976,H,2013-11-15,2013-11-15,2013-11-16
1628,397164,H,2013-11-15,2013-11-15,2013-11-15
16280,491987,H,2013-11-15,2013-11-15,2013-11-16
16281,492005,H,2013-11-15,2013-11-15,2013-11-16
16282,492016,H,2013-11-15,2013-11-15,2013-11-16
16283,492038,H,2013-11-15,2013-11-15,2013-11-16
16284,492049,H,2013-11-15,2013-11-15,2013-11-16
16285,492050,H,2013-11-15,2013-11-15,2013-11-16
16286,492061,H,2013-11-15,2013-11-15,2013-11-16
16287,492083,H,2013-11-15,2013-11-15,2013-11-16
16288,492137,H,2013-11-15,2013-11-15,2013-11-16
16289,492159,H,2013-11-15,2013-11-15,2013-11-16
1629,397175,H,2013-11-15,2013-11-15,2013-11-15
16290,492182,H,2013-11-15,2013-11-15,2013-11-16
16291,492247,H,2013-11-15,2013-11-15,2013-11-16
16292,492269,H,2013-11-15,2013-11-15,2013-11-16
16293,492281,H,2013-11-15,2013-11-15,2013-11-16
16294,492292,H,2013-11-15,2013-11-15,2013-11-16
16295,492302,H,2013-11-15,2013-11-15,2013-11-16
16296,492313,H,2013-11-15,2013-11-15,2013-11-16
16297,492346,H,2013-11-15,2013-11-15,2013-11-16
16298,492368,H,2013-11-15,2013-11-15,2013-11-16
16299,492379,H,2013-11-15,2013-11-15,2013-11-16
163,325785,H,2013-11-15,2013-11-15,2013-11-15
1630,397186,H,2013-11-15,2013-11-15,2013-11-15
16300,492380,H,2013-11-15,2013-11-15,2013-11-16
16301,492391,H,2013-11-15,2013-11-15,2013-11-16
16302,492412,H,2013-11-15,2013-11-15,2013-11-16
16303,492434,H,2013-11-15,2013-11-15,2013-11-16
16304,492467,H,2013-11-15,2013-11-15,2013-11-16
16305,492478,H,2013-11-15,2013-11-15,2013-11-16
16306,492489,H,2013-11-15,2013-11-15,2013-11-16
16307,492500,H,2013-11-15,2013-11-15,2013-11-16
16308,492544,H,2013-11-15,2013-11-15,2013-11-16
16309,492588,H,2013-11-15,2013-11-15,2013-11-16
1631,397197,H,2013-11-15,2013-11-15,2013-11-15
16310,492599,H,2013-11-15,2013-11-15,2013-11-16
16311,492632,H,2013-11-15,2013-11-15,2013-11-16
16312,492654,H,2013-11-15,2013-11-15,2013-11-16
16313,492719,H,2013-11-15,2013-11-15,2013-11-16
16314,492731,H,2013-11-15,2013-11-15,2013-11-16
16315,492775,H,2013-11-15,2013-11-15,2013-11-16
16316,492940,H,2013-11-15,2013-11-15,2013-11-16
16317,493013,H,2013-11-15,2013-11-15,2013-11-16
16318,493024,H,2013-11-15,2013-11-15,2013-11-16
16319,493080,H,2013-11-15,2013-11-15,2013-11-16
1632,397207,H,2013-11-15,2013-11-15,2013-11-15
16320,493189,H,2013-11-15,2013-11-15,2013-11-16
16321,493222,H,2013-11-15,2013-11-15,2013-11-16
16322,493266,H,2013-11-15,2013-11-15,2013-11-16
16323,493288,H,2013-11-15,2013-11-15,2013-11-16
16324,493309,H,2013-11-15,2013-11-15,2013-11-16
16325,493332,H,2013-11-15,2013-11-15,2013-11-16
16326,493354,H,2013-11-15,2013-11-15,2013-11-16
16327,493365,H,2013-11-15,2013-11-15,2013-11-16
16328,493376,H,2013-11-15,2013-11-15,2013-11-16
16329,493387,H,2013-11-15,2013-11-15,2013-11-16
1633,397218,H,2013-11-15,2013-11-15,2013-11-15
16330,493398,H,2013-11-15,2013-11-15,2013-11-16
16331,493420,H,2013-11-15,2013-11-15,2013-11-16
16332,493431,H,2013-11-15,2013-11-15,2013-11-16
16333,493442,H,2013-11-15,2013-11-15,2013-11-16
16334,493453,H,2013-11-15,2013-11-15,2013-11-16
16335,493486,H,2013-11-15,2013-11-15,2013-11-16
16336,493497,H,2013-11-15,2013-11-15,2013-11-16
16337,493518,H,2013-11-15,2013-11-15,2013-11-16
16338,493529,H,2013-11-15,2013-11-15,2013-11-16
16339,493530,H,2013-11-15,2013-11-15,2013-11-16
1634,397229,H,2013-11-15,2013-11-15,2013-11-15
16340,493552,H,2013-11-15,2013-11-15,2013-11-16
16341,493574,H,2013-11-15,2013-11-15,2013-11-16
16342,493585,H,2013-11-15,2013-11-15,2013-11-16
16343,493596,H,2013-11-15,2013-11-15,2013-11-16
16344,493606,H,2013-11-15,2013-11-15,2013-11-16
16345,493617,H,2013-11-15,2013-11-15,2013-11-16
16346,493662,H,2013-11-15,2013-11-15,2013-11-16
16347,493684,H,2013-11-15,2013-11-15,2013-11-16
16348,493695,H,2013-11-15,2013-11-15,2013-11-16
16349,493705,H,2013-11-15,2013-11-15,2013-11-16
1635,397241,H,2013-11-15,2013-11-15,2013-11-15
16350,493727,H,2013-11-15,2013-11-15,2013-11-16
16351,493749,H,2013-11-15,2013-11-15,2013-11-16
16352,493761,H,2013-11-15,2013-11-15,2013-11-16
16353,493772,H,2013-11-15,2013-11-15,2013-11-16
16354,493783,H,2013-11-15,2013-11-15,2013-11-16
16355,493815,H,2013-11-15,2013-11-15,2013-11-16
16356,493826,H,2013-11-15,2013-11-15,2013-11-16
16357,493848,H,2013-11-15,2013-11-15,2013-11-16
16358,493859,H,2013-11-15,2013-11-15,2013-11-16
16359,493860,H,2013-11-15,2013-11-15,2013-11-16
1636,397252,H,2013-11-15,2013-11-15,2013-11-15
16360,493871,H,2013-11-15,2013-11-15,2013-11-16
16361,493882,H,2013-11-15,2013-11-15,2013-11-16
16362,493893,H,2013-11-15,2013-11-15,2013-11-16
16363,493947,H,2013-11-15,2013-11-15,2013-11-16
16364,493969,H,2013-11-15,2013-11-15,2013-11-16
16365,493981,H,2013-11-15,2013-11-15,2013-11-16
16366,493992,H,2013-11-15,2013-11-15,2013-11-16
16367,494009,H,2013-11-15,2013-11-15,2013-11-16
16368,494010,H,2013-11-15,2013-11-15,2013-11-16
16369,494032,H,2013-11-15,2013-11-15,2013-11-16
1637,397274,H,2013-11-15,2013-11-15,2013-11-15
16370,494043,H,2013-11-15,2013-11-15,2013-11-16
16371,494054,H,2013-11-15,2013-11-15,2013-11-16
16372,494065,H,2013-11-15,2013-11-15,2013-11-16
16373,494076,H,2013-11-15,2013-11-15,2013-11-16
16374,494087,H,2013-11-15,2013-11-15,2013-11-16
16375,494164,H,2013-11-15,2013-11-15,2013-11-16
16376,494175,H,2013-11-15,2013-11-15,2013-11-16
16377,494186,H,2013-11-15,2013-11-15,2013-11-16
16378,494207,H,2013-11-15,2013-11-15,2013-11-16
16379,494241,H,2013-11-15,2013-11-15,2013-11-16
1638,397285,H,2013-11-15,2013-11-15,2013-11-15
16380,494306,H,2013-11-15,2013-11-15,2013-11-16
16381,494317,H,2013-11-15,2013-11-15,2013-11-16
16382,494328,H,2013-11-15,2013-11-15,2013-11-16
16383,494339,H,2013-11-15,2013-11-15,2013-11-16
16384,494340,H,2013-11-15,2013-11-15,2013-11-16
16385,494373,H,2013-11-15,2013-11-15,2013-11-16
16386,494384,H,2013-11-15,2013-11-15,2013-11-16
16387,494395,H,2013-11-15,2013-11-15,2013-11-16
16388,494405,H,2013-11-15,2013-11-15,2013-11-16
16389,494416,H,2013-11-15,2013-11-15,2013-11-16
1639,397296,H,2013-11-15,2013-11-15,2013-11-15
16390,494427,H,2013-11-15,2013-11-15,2013-11-16
16391,494438,H,2013-11-15,2013-11-15,2013-11-16
16392,494450,H,2013-11-15,2013-11-15,2013-11-16
16393,501068,H,2013-11-15,2013-11-15,2013-11-16
16394,501080,H,2013-11-15,2013-11-15,2013-11-16
16395,501101,H,2013-11-15,2013-11-15,2013-11-16
16396,501123,H,2013-11-15,2013-11-15,2013-11-16
16397,502065,H,2013-11-15,2013-11-15,2013-11-16
16398,502076,H,2013-11-15,2013-11-15,2013-11-16
16399,502120,H,2013-11-15,2013-11-15,2013-11-16
164,326528,H,2013-11-15,2013-11-15,2013-11-15
1640,397351,H,2013-11-15,2013-11-15,2013-11-15
16400,502131,H,2013-11-15,2013-11-15,2013-11-16
16401,502142,H,2013-11-15,2013-11-15,2013-11-16
16402,502175,H,2013-11-15,2013-11-15,2013-11-16
16403,502186,H,2013-11-15,2013-11-15,2013-11-16
16404,503149,H,2013-11-15,2013-11-15,2013-11-16
16405,503150,H,2013-11-15,2013-11-15,2013-11-16
16406,503161,H,2013-11-15,2013-11-15,2013-11-16
16407,503215,H,2013-11-15,2013-11-15,2013-11-16
16408,503226,H,2013-11-15,2013-11-15,2013-11-16
16409,503248,H,2013-11-15,2013-11-15,2013-11-16
1641,397384,H,2013-11-15,2013-11-15,2013-11-15
16410,503259,H,2013-11-15,2013-11-15,2013-11-16
16411,503260,H,2013-11-15,2013-11-15,2013-11-16
16412,503271,H,2013-11-15,2013-11-15,2013-11-16
16413,503282,H,2013-11-15,2013-11-15,2013-11-16
16414,503303,H,2013-11-15,2013-11-15,2013-11-16
16415,503314,H,2013-11-15,2013-11-15,2013-11-16
16416,503325,H,2013-11-15,2013-11-15,2013-11-16
16417,503347,H,2013-11-15,2013-11-15,2013-11-16
16418,503358,H,2013-11-15,2013-11-15,2013-11-16
16419,503369,H,2013-11-15,2013-11-15,2013-11-16
1642,397395,H,2013-11-15,2013-11-15,2013-11-15
16420,503381,H,2013-11-15,2013-11-15,2013-11-16
16421,503402,H,2013-11-15,2013-11-15,2013-11-16
16422,503413,H,2013-11-15,2013-11-15,2013-11-16
16423,503424,H,2013-11-15,2013-11-15,2013-11-16
16424,503435,H,2013-11-15,2013-11-15,2013-11-16
16425,503446,H,2013-11-15,2013-11-15,2013-11-16
16426,503457,H,2013-11-15,2013-11-15,2013-11-16
16427,503468,H,2013-11-15,2013-11-15,2013-11-16
16428,503479,H,2013-11-15,2013-11-15,2013-11-16
16429,503480,H,2013-11-15,2013-11-15,2013-11-16
1643,397461,H,2013-11-15,2013-11-15,2013-11-15
16430,503491,H,2013-11-15,2013-11-15,2013-11-16
16431,503501,H,2013-11-15,2013-11-15,2013-11-16
16432,503512,H,2013-11-15,2013-11-15,2013-11-16
16433,503523,H,2013-11-15,2013-11-15,2013-11-16
16434,504025,H,2013-11-15,2013-11-15,2013-11-16
16435,504135,H,2013-11-15,2013-11-15,2013-11-16
16436,504168,H,2013-11-15,2013-11-15,2013-11-16
16437,505022,H,2013-11-15,2013-11-15,2013-11-16
16438,505143,H,2013-11-15,2013-11-15,2013-11-16
16439,505165,H,2013-11-15,2013-11-15,2013-11-16
1644,397504,H,2013-11-15,2013-11-15,2013-11-15
16440,505176,H,2013-11-15,2013-11-15,2013-11-16
16441,506096,H,2013-11-15,2013-11-15,2013-11-16
16442,506151,H,2013-11-15,2013-11-15,2013-11-16
16443,506173,H,2013-11-15,2013-11-15,2013-11-16
16444,506195,H,2013-11-15,2013-11-15,2013-11-16
16445,506238,H,2013-11-15,2013-11-15,2013-11-16
16446,506250,H,2013-11-15,2013-11-15,2013-11-16
16447,506272,H,2013-11-15,2013-11-15,2013-11-16
16448,506294,H,2013-11-15,2013-11-15,2013-11-16
16449,506304,H,2013-11-15,2013-11-15,2013-11-16
1645,397515,H,2013-11-15,2013-11-15,2013-11-15
16450,506315,H,2013-11-15,2013-11-15,2013-11-16
16451,506326,H,2013-11-15,2013-11-15,2013-11-16
16452,507015,H,2013-11-15,2013-11-15,2013-11-16
16453,507103,H,2013-11-15,2013-11-15,2013-11-16
16454,507114,H,2013-11-15,2013-11-15,2013-11-16
16455,507125,H,2013-11-15,2013-11-15,2013-11-16
16456,507136,H,2013-11-15,2013-11-15,2013-11-16
16457,507158,H,2013-11-15,2013-11-15,2013-11-16
16458,507169,H,2013-11-15,2013-11-15,2013-11-16
16459,507170,H,2013-11-15,2013-11-15,2013-11-16
1646,397526,H,2013-11-15,2013-11-15,2013-11-15
16460,507192,H,2013-11-15,2013-11-15,2013-11-16
16461,507202,H,2013-11-15,2013-11-15,2013-11-16
16462,507213,H,2013-11-15,2013-11-15,2013-11-16
16463,508034,H,2013-11-15,2013-11-15,2013-11-16
16464,508067,H,2013-11-15,2013-11-15,2013-11-16
16465,508122,H,2013-11-15,2013-11-15,2013-11-16
16466,508144,H,2013-11-15,2013-11-15,2013-11-16
16467,508188,H,2013-11-15,2013-11-15,2013-11-16
16468,508199,H,2013-11-15,2013-11-15,2013-11-16
16469,508209,H,2013-11-15,2013-11-15,2013-11-16
1647,397548,H,2013-11-15,2013-11-15,2013-11-15
16470,508210,H,2013-11-15,2013-11-15,2013-11-16
16471,508232,H,2013-11-15,2013-11-15,2013-11-16
16472,508243,H,2013-11-15,2013-11-15,2013-11-16
16473,508254,H,2013-11-15,2013-11-15,2013-11-16
16474,508276,H,2013-11-15,2013-11-15,2013-11-16
16475,508287,H,2013-11-15,2013-11-15,2013-11-16
16476,508298,H,2013-11-15,2013-11-15,2013-11-16
16477,508331,H,2013-11-15,2013-11-15,2013-11-16
16478,509064,H,2013-11-15,2013-11-15,2013-11-16
16479,509107,H,2013-11-15,2013-11-15,2013-11-16
1648,397571,H,2013-11-15,2013-11-15,2013-11-15
16480,509118,H,2013-11-15,2013-11-15,2013-11-16
16481,509130,H,2013-11-15,2013-11-15,2013-11-16
16482,509141,H,2013-11-15,2013-11-15,2013-11-16
16483,509152,H,2013-11-15,2013-11-15,2013-11-16
16484,509163,H,2013-11-15,2013-11-15,2013-11-16
16485,509174,H,2013-11-15,2013-11-15,2013-11-16
16486,509185,H,2013-11-15,2013-11-15,2013-11-16
16487,509196,H,2013-11-15,2013-11-15,2013-11-16
16488,509206,H,2013-11-15,2013-11-15,2013-11-16
16489,509228,H,2013-11-15,2013-11-15,2013-11-16
1649,397593,H,2013-11-15,2013-11-15,2013-11-15
16490,509239,H,2013-11-15,2013-11-15,2013-11-16
16491,509349,H,2013-11-15,2013-11-15,2013-11-16
16492,509415,H,2013-11-15,2013-11-15,2013-11-16
16493,509437,H,2013-11-15,2013-11-15,2013-11-16
16494,509448,H,2013-11-15,2013-11-15,2013-11-16
16495,509459,H,2013-11-15,2013-11-15,2013-11-16
16496,509460,H,2013-11-15,2013-11-15,2013-11-16
16497,510019,H,2013-11-15,2013-11-15,2013-11-16
16498,510086,H,2013-11-15,2013-11-15,2013-11-16
16499,510129,H,2013-11-15,2013-11-15,2013-11-16
165,327042,H,2013-11-15,2013-11-15,2013-11-15
1650,397603,H,2013-11-15,2013-11-15,2013-11-15
16500,510130,H,2013-11-15,2013-11-15,2013-11-16
16501,510141,H,2013-11-15,2013-11-15,2013-11-16
16502,510152,H,2013-11-15,2013-11-15,2013-11-16
16503,510163,H,2013-11-15,2013-11-15,2013-11-16
16504,511159,H,2013-11-15,2013-11-15,2013-11-16
16505,511182,H,2013-11-15,2013-11-15,2013-11-16
16506,511193,H,2013-11-15,2013-11-15,2013-11-16
16507,511203,H,2013-11-15,2013-11-15,2013-11-16
16508,511236,H,2013-11-15,2013-11-15,2013-11-16
16509,511247,H,2013-11-15,2013-11-15,2013-11-16
1651,397625,H,2013-11-15,2013-11-15,2013-11-15
16510,511258,H,2013-11-15,2013-11-15,2013-11-16
16511,511269,H,2013-11-15,2013-11-15,2013-11-16
16512,511292,H,2013-11-15,2013-11-15,2013-11-16
16513,511357,H,2013-11-15,2013-11-15,2013-11-16
16514,511412,H,2013-11-15,2013-11-15,2013-11-16
16515,511467,H,2013-11-15,2013-11-15,2013-11-16
16516,511500,H,2013-11-15,2013-11-15,2013-11-16
16517,512013,H,2013-11-15,2013-11-15,2013-11-16
16518,512035,H,2013-11-15,2013-11-15,2013-11-16
16519,512101,H,2013-11-15,2013-11-15,2013-11-16
1652,397647,H,2013-11-15,2013-11-15,2013-11-15
16520,512112,H,2013-11-15,2013-11-15,2013-11-16
16521,512134,H,2013-11-15,2013-11-15,2013-11-16
16522,512145,H,2013-11-15,2013-11-15,2013-11-16
16523,512156,H,2013-11-15,2013-11-15,2013-11-16
16524,512167,H,2013-11-15,2013-11-15,2013-11-16
16525,513098,H,2013-11-15,2013-11-15,2013-11-16
16526,513131,H,2013-11-15,2013-11-15,2013-11-16
16527,513142,H,2013-11-15,2013-11-15,2013-11-16
16528,513153,H,2013-11-15,2013-11-15,2013-11-16
16529,513164,H,2013-11-15,2013-11-15,2013-11-16
1653,397692,H,2013-11-15,2013-11-15,2013-11-15
16530,513175,H,2013-11-15,2013-11-15,2013-11-16
16531,513207,H,2013-11-15,2013-11-15,2013-11-16
16532,513218,H,2013-11-15,2013-11-15,2013-11-16
16533,513229,H,2013-11-15,2013-11-15,2013-11-16
16534,513230,H,2013-11-15,2013-11-15,2013-11-16
16535,513252,H,2013-11-15,2013-11-15,2013-11-16
16536,513263,H,2013-11-15,2013-11-15,2013-11-16
16537,513274,H,2013-11-15,2013-11-15,2013-11-16
16538,513285,H,2013-11-15,2013-11-15,2013-11-16
16539,514073,H,2013-11-15,2013-11-15,2013-11-16
1654,397713,H,2013-11-15,2013-11-15,2013-11-15
16540,514138,H,2013-11-15,2013-11-15,2013-11-16
16541,514149,H,2013-11-15,2013-11-15,2013-11-16
16542,514172,H,2013-11-15,2013-11-15,2013-11-16
16543,514183,H,2013-11-15,2013-11-15,2013-11-16
16544,514194,H,2013-11-15,2013-11-15,2013-11-16
16545,514204,H,2013-11-15,2013-11-15,2013-11-16
16546,514215,H,2013-11-15,2013-11-15,2013-11-16
16547,514226,H,2013-11-15,2013-11-15,2013-11-16
16548,515070,H,2013-11-15,2013-11-15,2013-11-16
16549,515245,H,2013-11-15,2013-11-15,2013-11-16
1655,397724,H,2013-11-15,2013-11-15,2013-11-15
16550,515586,H,2013-11-15,2013-11-15,2013-11-16
16551,515597,H,2013-11-15,2013-11-15,2013-11-16
16552,515607,H,2013-11-15,2013-11-15,2013-11-16
16553,515618,H,2013-11-15,2013-11-15,2013-11-16
16554,515629,H,2013-11-15,2013-11-15,2013-11-16
16555,515630,H,2013-11-15,2013-11-15,2013-11-16
16556,515641,H,2013-11-15,2013-11-15,2013-11-16
16557,515652,H,2013-11-15,2013-11-15,2013-11-16
16558,515663,H,2013-11-15,2013-11-15,2013-11-16
16559,515674,H,2013-11-15,2013-11-15,2013-11-16
1656,397779,H,2013-11-15,2013-11-15,2013-11-15
16560,515685,H,2013-11-15,2013-11-15,2013-11-16
16561,516077,H,2013-11-15,2013-11-15,2013-11-16
16562,516132,H,2013-11-15,2013-11-15,2013-11-16
16563,516154,H,2013-11-15,2013-11-15,2013-11-16
16564,516165,H,2013-11-15,2013-11-15,2013-11-16
16565,516176,H,2013-11-15,2013-11-15,2013-11-16
16566,516187,H,2013-11-15,2013-11-15,2013-11-16
16567,516198,H,2013-11-15,2013-11-15,2013-11-16
16568,516208,H,2013-11-15,2013-11-15,2013-11-16
16569,516219,H,2013-11-15,2013-11-15,2013-11-16
1657,397780,H,2013-11-15,2013-11-15,2013-11-15
16570,516220,H,2013-11-15,2013-11-15,2013-11-16
16571,516231,H,2013-11-15,2013-11-15,2013-11-16
16572,516242,H,2013-11-15,2013-11-15,2013-11-16
16573,516253,H,2013-11-15,2013-11-15,2013-11-16
16574,516297,H,2013-11-15,2013-11-15,2013-11-16
16575,517106,H,2013-11-15,2013-11-15,2013-11-16
16576,518015,H,2013-11-15,2013-11-15,2013-11-16
16577,518136,H,2013-11-15,2013-11-15,2013-11-16
16578,518158,H,2013-11-15,2013-11-15,2013-11-16
16579,518170,H,2013-11-15,2013-11-15,2013-11-16
1658,397801,H,2013-11-15,2013-11-15,2013-11-15
16580,518213,H,2013-11-15,2013-11-15,2013-11-16
16581,518224,H,2013-11-15,2013-11-15,2013-11-16
16582,518246,H,2013-11-15,2013-11-15,2013-11-16
16583,518257,H,2013-11-15,2013-11-15,2013-11-16
16584,518268,H,2013-11-15,2013-11-15,2013-11-16
16585,518279,H,2013-11-15,2013-11-15,2013-11-16
16586,518280,H,2013-11-15,2013-11-15,2013-11-16
16587,518291,H,2013-11-15,2013-11-15,2013-11-16
16588,518301,H,2013-11-15,2013-11-15,2013-11-16
16589,518312,H,2013-11-15,2013-11-15,2013-11-16
1659,397812,H,2013-11-15,2013-11-15,2013-11-15
16590,518323,H,2013-11-15,2013-11-15,2013-11-16
16591,518356,H,2013-11-15,2013-11-15,2013-11-16
16592,518367,H,2013-11-15,2013-11-15,2013-11-16
16593,518378,H,2013-11-15,2013-11-15,2013-11-16
16594,518389,H,2013-11-15,2013-11-15,2013-11-16
16595,518390,H,2013-11-15,2013-11-15,2013-11-16
16596,518521,H,2013-11-15,2013-11-15,2013-11-16
16597,519012,H,2013-11-15,2013-11-15,2013-11-16
16598,519177,H,2013-11-15,2013-11-15,2013-11-16
16599,519243,H,2013-11-15,2013-11-15,2013-11-16
166,327064,H,2013-11-15,2013-11-15,2013-11-15
1660,397889,H,2013-11-15,2013-11-15,2013-11-15
16600,520209,H,2013-11-15,2013-11-15,2013-11-16
16601,520298,H,2013-11-15,2013-11-15,2013-11-16
16602,520308,H,2013-11-15,2013-11-15,2013-11-16
